geometry,tile,year,label,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
POINT (-61.16776991591701 -9.815127541582509),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.04822760476739715,0.008858131487889272,-0.13016532103037293,-0.09842368319876971,-0.09356401384083046,-0.11374086889657825,-0.04822760476739715,0.11374086889657825,-0.09842368319876971,0.14769703960015382,0.044844290657439445,0.16633602460592078,0.05173394848135333,-0.1085121107266436,-0.0271280276816609,-0.186082276047674,-0.14173010380622836,-0.07972318339100345,0.09356401384083046,-0.05536332179930796,0.08882737408688965,-0.010396001537870049,0.19986159169550174,0.36472126105344094,0.04822760476739715,0.03844675124951941,0.16633602460592078,0.002214532871972318,0.07535563244905807,-0.14769703960015382,0.186082276047674,-0.2069357939254133,-0.0629911572472126,-0.05536332179930796,-0.09356401384083046,-0.007443291041906958,-0.07972318339100345,0.0015378700499807767,-0.2364628988850442,0.012056901191849288,-0.04822760476739715,0.2599000384467512,0.09356401384083046,-0.03254133025759323,0.19986159169550174,-0.05911572472126105,-0.15378700499807765,-0.10340638216070744,-0.007443291041906958,-0.024605920799692427,0.2761399461745483,0.03844675124951941,0.019930795847750864,0.12456747404844293,-0.03254133025759323,0.13016532103037293,0.06698961937716265,-0.024605920799692427,0.17937716262975778,-0.012056901191849288,0.11374086889657825,-0.2519646289888504,0.01574778931180315,-0.06698961937716265
POINT (-61.188341335923354 -9.767606663052588),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.0629911572472126,-0.041584006151480196,-0.14769703960015382,-0.0629911572472126,-0.05536332179930796,-0.10340638216070744,-0.05911572472126105,0.13588619761630144,-0.07972318339100345,0.13016532103037293,0.012056901191849288,0.17279507881584008,0.04822760476739715,-0.08421376393694734,-0.05173394848135333,-0.17937716262975778,-0.16000000000000003,-0.03844675124951941,0.07111111111111111,-0.0629911572472126,0.13588619761630144,0.019930795847750864,0.19986159169550174,0.34602076124567477,0.07111111111111111,-0.029773164167627833,0.1929104190695886,0.017777777777777778,0.041584006151480196,-0.14769703960015382,0.2069357939254133,-0.17937716262975778,-0.09356401384083046,-0.07535563244905807,-0.14173010380622836,0.003014225297962322,-0.09842368319876971,-0.041584006151480196,-0.24415224913494812,0.03254133025759323,-0.04822760476739715,0.2364628988850442,0.13588619761630144,-0.03844675124951941,0.17937716262975778,-0.008858131487889272,-0.13016532103037293,-0.11909265667051133,-0.03254133025759323,-0.041584006151480196,0.2679584775086506,0.05173394848135333,0.024605920799692427,0.07535563244905807,-0.04822760476739715,0.16000000000000003,0.08421376393694734,-0.01574778931180315,0.17937716262975778,0.010396001537870049,0.13016532103037293,-0.21413302575932336,0.008858131487889272,-0.11374086889657825
POINT (-61.08216046934042 -9.879985905095939),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.04822760476739715,-0.044844290657439445,-0.13016532103037293,-0.07111111111111111,-0.044844290657439445,-0.05911572472126105,-0.024605920799692427,0.14173010380622836,-0.08421376393694734,0.13588619761630144,0.03543252595155709,0.16633602460592078,0.0629911572472126,-0.07111111111111111,-0.019930795847750864,-0.15378700499807765,-0.17937716262975778,-0.05536332179930796,0.05173394848135333,-0.05536332179930796,0.12456747404844293,0.01574778931180315,0.14769703960015382,0.3278123798539023,0.01384083044982699,-0.024605920799692427,0.21413302575932336,0.024605920799692427,0.05536332179930796,-0.15378700499807765,0.17279507881584008,-0.1929104190695886,-0.08882737408688965,-0.044844290657439445,-0.15378700499807765,0.029773164167627833,-0.07972318339100345,-0.004982698961937716,-0.2599000384467512,0.03844675124951941,-0.041584006151480196,0.28444444444444444,0.13016532103037293,-0.012056901191849288,0.2069357939254133,-0.006151480199923107,-0.13588619761630144,-0.11374086889657825,-0.0629911572472126,-0.06698961937716265,0.2288965782391388,0.017777777777777778,0.007443291041906958,0.1085121107266436,-0.03844675124951941,0.17937716262975778,0.0629911572472126,-0.029773164167627833,0.19986159169550174,0.002214532871972318,0.12456747404844293,-0.2364628988850442,0.07111111111111111,-0.13588619761630144
POINT (-61.01146305648022 -9.947449382933316),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.06698961937716265,0.017777777777777778,-0.13016532103037293,-0.05911572472126105,-0.05536332179930796,-0.041584006151480196,-0.019930795847750864,0.186082276047674,-0.09356401384083046,0.0629911572472126,0.05911572472126105,0.14173010380622836,0.041584006151480196,-0.08421376393694734,0.000984236831987697,-0.17279507881584008,-0.14769703960015382,-0.08882737408688965,0.07972318339100345,-0.03844675124951941,0.12456747404844293,-0.03254133025759323,0.21413302575932336,0.3278123798539023,0.06698961937716265,0.01384083044982699,0.2364628988850442,-0.024605920799692427,-0.003014225297962322,-0.14173010380622836,0.16000000000000003,-0.15378700499807765,-0.05173394848135333,-0.05911572472126105,-0.11909265667051133,0.017777777777777778,-0.08421376393694734,-0.03844675124951941,-0.3014225297962323,-0.01574778931180315,-0.07535563244905807,0.21413302575932336,0.09842368319876971,-0.0271280276816609,0.2519646289888504,0.003936947327950788,-0.09356401384083046,-0.11374086889657825,-0.024605920799692427,-0.044844290657439445,0.2519646289888504,0.022206843521722412,-0.029773164167627833,0.12456747404844293,0.01384083044982699,0.14173010380622836,0.08882737408688965,-0.024605920799692427,0.2364628988850442,-0.024605920799692427,0.14173010380622836,-0.22145328719723184,0.0629911572472126,-0.13016532103037293
POINT (-61.23963513864658 -9.98086671150256),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.07535563244905807,-0.04822760476739715,-0.17937716262975778,-0.04822760476739715,-0.07972318339100345,-0.05911572472126105,-0.05536332179930796,0.14769703960015382,-0.05911572472126105,0.1085121107266436,0.03254133025759323,0.16000000000000003,0.05536332179930796,-0.05911572472126105,-0.010396001537870049,-0.14173010380622836,-0.15378700499807765,-0.06698961937716265,0.08421376393694734,-0.09356401384083046,0.16633602460592078,-0.024605920799692427,0.2069357939254133,0.31009611687812383,0.044844290657439445,0.01384083044982699,0.2364628988850442,-0.019930795847750864,0.03844675124951941,-0.1085121107266436,0.16633602460592078,-0.16633602460592078,-0.08882737408688965,-0.09356401384083046,-0.14173010380622836,-0.003936947327950788,-0.12456747404844293,-0.029773164167627833,-0.24415224913494812,0.022206843521722412,-0.024605920799692427,0.21413302575932336,0.10340638216070744,-0.05536332179930796,0.1929104190695886,-0.041584006151480196,-0.08421376393694734,-0.08882737408688965,-0.019930795847750864,-0.05536332179930796,0.29287197231833906,0.019930795847750864,-0.029773164167627833,0.12456747404844293,-0.019930795847750864,0.16633602460592078,0.08421376393694734,-0.003936947327950788,0.21413302575932336,-0.004982698961937716,0.16000000000000003,-0.2288965782391388,0.07535563244905807,-0.12456747404844293
POINT (-61.17037503024096 -9.786381452490685),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.07535563244905807,-0.022206843521722412,-0.17937716262975778,-0.07535563244905807,-0.07535563244905807,-0.11909265667051133,-0.05911572472126105,0.12456747404844293,-0.08421376393694734,0.13016532103037293,0.003014225297962322,0.15378700499807765,0.03254133025759323,-0.09842368319876971,-0.044844290657439445,-0.16000000000000003,-0.14769703960015382,-0.06698961937716265,0.09842368319876971,-0.05911572472126105,0.16000000000000003,-0.01574778931180315,0.22145328719723184,0.33685505574778934,0.09842368319876971,0.012056901191849288,0.21413302575932336,-0.01384083044982699,0.029773164167627833,-0.14173010380622836,0.19986159169550174,-0.17937716262975778,-0.09842368319876971,-0.1085121107266436,-0.11374086889657825,-0.03254133025759323,-0.11374086889657825,-0.03254133025759323,-0.24415224913494812,0.002214532871972318,-0.03844675124951941,0.2069357939254133,0.10340638216070744,-0.05911572472126105,0.1929104190695886,-0.01384083044982699,-0.09842368319876971,-0.09356401384083046,-0.03254133025759323,-0.0271280276816609,0.28444444444444444,0.03543252595155709,-0.0005536332179930795,0.09842368319876971,-0.01574778931180315,0.13016532103037293,0.09356401384083046,0.002214532871972318,0.16633602460592078,-0.03543252595155709,0.14769703960015382,-0.2288965782391388,-0.002214532871972318,-0.09356401384083046
POINT (-61.159505415303116 -9.782608528297382),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.07535563244905807,-0.0271280276816609,-0.17279507881584008,-0.0629911572472126,-0.06698961937716265,-0.09356401384083046,-0.05173394848135333,0.11374086889657825,-0.0629911572472126,0.14769703960015382,0.03254133025759323,0.15378700499807765,0.029773164167627833,-0.07972318339100345,-0.041584006151480196,-0.16000000000000003,-0.14173010380622836,-0.0629911572472126,0.09356401384083046,-0.10340638216070744,0.14769703960015382,0.007443291041906958,0.2069357939254133,0.34602076124567477,0.09356401384083046,0.022206843521722412,0.2069357939254133,0.00024605920799692423,0.04822760476739715,-0.16633602460592078,0.21413302575932336,-0.16633602460592078,-0.13016532103037293,-0.08882737408688965,-0.09842368319876971,-0.01384083044982699,-0.13588619761630144,-0.0005536332179930795,-0.22145328719723184,0.002214532871972318,-0.01574778931180315,0.21413302575932336,0.11909265667051133,-0.03844675124951941,0.1929104190695886,-0.0271280276816609,-0.08882737408688965,-0.09356401384083046,-0.04822760476739715,-0.044844290657439445,0.2679584775086506,0.044844290657439445,0.019930795847750864,0.11374086889657825,-0.017777777777777778,0.14173010380622836,0.07972318339100345,-0.002214532871972318,0.186082276047674,-0.05173394848135333,0.16000000000000003,-0.2364628988850442,0.029773164167627833,-0.08882737408688965
POINT (-61.04164645002663 -9.856809370765655),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.06698961937716265,-0.022206843521722412,-0.16000000000000003,-0.0629911572472126,-0.06698961937716265,-0.08882737408688965,-0.044844290657439445,0.10340638216070744,-0.05911572472126105,0.12456747404844293,0.05173394848135333,0.16633602460592078,0.044844290657439445,-0.07972318339100345,-0.0271280276816609,-0.14769703960015382,-0.13588619761630144,-0.07535563244905807,0.08421376393694734,-0.08882737408688965,0.14173010380622836,-0.003014225297962322,0.1929104190695886,0.33685505574778934,0.04822760476739715,0.010396001537870049,0.2069357939254133,-0.008858131487889272,0.07535563244905807,-0.16000000000000003,0.17937716262975778,-0.17937716262975778,-0.13016532103037293,-0.06698961937716265,-0.11909265667051133,0.002214532871972318,-0.12456747404844293,-0.003014225297962322,-0.24415224913494812,0.01384083044982699,-0.03844675124951941,0.24415224913494812,0.10340638216070744,-0.041584006151480196,0.2069357939254133,-0.029773164167627833,-0.10340638216070744,-0.09356401384083046,-0.05173394848135333,-0.0629911572472126,0.2761399461745483,0.03543252595155709,0.012056901191849288,0.11909265667051133,-0.024605920799692427,0.14173010380622836,0.07111111111111111,-0.017777777777777778,0.19986159169550174,-0.044844290657439445,0.16633602460592078,-0.2364628988850442,0.05173394848135333,-0.08882737408688965
POINT (-61.0361667267935 -9.76958295667765),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.08882737408688965,-0.008858131487889272,-0.14769703960015382,-0.07111111111111111,-0.044844290657439445,-0.05911572472126105,-0.041584006151480196,0.15378700499807765,-0.0629911572472126,0.08882737408688965,0.03543252595155709,0.12456747404844293,0.03844675124951941,-0.0629911572472126,-0.03254133025759323,-0.15378700499807765,-0.13588619761630144,-0.05173394848135333,0.07535563244905807,-0.09356401384083046,0.13016532103037293,0.012056901191849288,0.17937716262975778,0.3278123798539023,0.05173394848135333,0.024605920799692427,0.2069357939254133,0.044844290657439445,0.05536332179930796,-0.186082276047674,0.19986159169550174,-0.19986159169550174,-0.1085121107266436,-0.03543252595155709,-0.08421376393694734,0.006151480199923107,-0.1085121107266436,0.044844290657439445,-0.2679584775086506,0.006151480199923107,-0.01384083044982699,0.2288965782391388,0.13588619761630144,-0.022206843521722412,0.2288965782391388,-0.03844675124951941,-0.14769703960015382,-0.0629911572472126,-0.029773164167627833,-0.03254133025759323,0.2364628988850442,0.04822760476739715,0.0271280276816609,0.14769703960015382,0.008858131487889272,0.1929104190695886,0.07535563244905807,-0.01574778931180315,0.186082276047674,-0.010396001537870049,0.14769703960015382,-0.24415224913494812,0.044844290657439445,-0.07972318339100345
POINT (-61.047395667845 -9.885106302215421),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.05536332179930796,-0.029773164167627833,-0.186082276047674,-0.07972318339100345,-0.05536332179930796,-0.09842368319876971,-0.05173394848135333,0.09356401384083046,-0.07111111111111111,0.13588619761630144,0.05536332179930796,0.16633602460592078,0.03254133025759323,-0.07972318339100345,-0.03844675124951941,-0.15378700499807765,-0.14769703960015382,-0.07111111111111111,0.09356401384083046,-0.05536332179930796,0.16633602460592078,-0.012056901191849288,0.1929104190695886,0.3278123798539023,0.06698961937716265,0.024605920799692427,0.1929104190695886,-0.012056901191849288,0.06698961937716265,-0.13588619761630144,0.186082276047674,-0.1929104190695886,-0.15378700499807765,-0.07111111111111111,-0.1085121107266436,-0.004982698961937716,-0.11374086889657825,-0.007443291041906958,-0.2069357939254133,0.022206843521722412,-0.03844675124951941,0.2364628988850442,0.1085121107266436,-0.022206843521722412,0.17937716262975778,-0.03254133025759323,-0.07111111111111111,-0.07535563244905807,-0.07111111111111111,-0.06698961937716265,0.2761399461745483,0.024605920799692427,0.0271280276816609,0.10340638216070744,-0.002214532871972318,0.16633602460592078,0.03543252595155709,-0.010396001537870049,0.2069357939254133,-0.044844290657439445,0.186082276047674,-0.2519646289888504,0.07111111111111111,-0.11909265667051133
POINT (-61.18519723242893 -9.90540822763652),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.10340638216070744,-0.022206843521722412,-0.186082276047674,-0.05536332179930796,-0.08882737408688965,-0.12456747404844293,-0.07535563244905807,0.1085121107266436,-0.07535563244905807,0.13588619761630144,0.029773164167627833,0.11374086889657825,0.029773164167627833,-0.07972318339100345,-0.03254133025759323,-0.15378700499807765,-0.11909265667051133,-0.07111111111111111,0.09356401384083046,-0.08882737408688965,0.14769703960015382,-0.019930795847750864,0.19986159169550174,0.3188927335640138,0.09356401384083046,0.05536332179930796,0.2288965782391388,-0.006151480199923107,0.041584006151480196,-0.17279507881584008,0.22145328719723184,-0.17937716262975778,-0.1085121107266436,-0.06698961937716265,-0.09356401384083046,-0.03844675124951941,-0.11909265667051133,0.0271280276816609,-0.22145328719723184,-0.010396001537870049,-0.01574778931180315,0.2069357939254133,0.11374086889657825,-0.044844290657439445,0.2069357939254133,-0.044844290657439445,-0.10340638216070744,-0.041584006151480196,-0.017777777777777778,-0.03254133025759323,0.2679584775086506,0.029773164167627833,0.017777777777777778,0.14173010380622836,0.010396001537870049,0.16000000000000003,0.08882737408688965,-0.007443291041906958,0.1929104190695886,-0.05173394848135333,0.16633602460592078,-0.2519646289888504,0.024605920799692427,-0.04822760476739715
POINT (-61.090065643840674 -9.856809370765655),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.07111111111111111,-0.019930795847750864,-0.1929104190695886,-0.0629911572472126,-0.0629911572472126,-0.10340638216070744,-0.04822760476739715,0.13588619761630144,-0.07535563244905807,0.11374086889657825,0.044844290657439445,0.13016532103037293,0.044844290657439445,-0.09356401384083046,0.000984236831987697,-0.14769703960015382,-0.13588619761630144,-0.09356401384083046,0.08882737408688965,-0.06698961937716265,0.17279507881584008,-0.044844290657439445,0.22145328719723184,0.3188927335640138,0.07972318339100345,0.04822760476739715,0.2288965782391388,-0.05173394848135333,0.044844290657439445,-0.1085121107266436,0.1929104190695886,-0.17279507881584008,-0.10340638216070744,-0.08882737408688965,-0.1085121107266436,-0.03543252595155709,-0.13016532103037293,-0.01384083044982699,-0.21413302575932336,-0.01384083044982699,-0.01574778931180315,0.2069357939254133,0.08421376393694734,-0.05173394848135333,0.2069357939254133,-0.044844290657439445,-0.06698961937716265,-0.05536332179930796,-0.044844290657439445,-0.05536332179930796,0.28444444444444444,0.007443291041906958,-0.029773164167627833,0.12456747404844293,0.017777777777777778,0.13588619761630144,0.08882737408688965,-0.003936947327950788,0.2069357939254133,-0.03844675124951941,0.186082276047674,-0.2519646289888504,0.05911572472126105,-0.08421376393694734
POINT (-61.05754663055555 -9.892023329903141),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.1085121107266436,-0.007443291041906958,-0.16000000000000003,-0.08421376393694734,-0.06698961937716265,-0.05536332179930796,-0.044844290657439445,0.17279507881584008,-0.044844290657439445,0.07972318339100345,0.029773164167627833,0.11909265667051133,0.05536332179930796,-0.07535563244905807,-0.006151480199923107,-0.12456747404844293,-0.13016532103037293,-0.06698961937716265,0.08421376393694734,-0.1085121107266436,0.12456747404844293,-0.0271280276816609,0.1929104190695886,0.31009611687812383,0.05173394848135333,0.05911572472126105,0.2288965782391388,0.012056901191849288,0.04822760476739715,-0.16000000000000003,0.1929104190695886,-0.17279507881584008,-0.08882737408688965,-0.03844675124951941,-0.09842368319876971,-0.007443291041906958,-0.11909265667051133,0.0271280276816609,-0.2519646289888504,0.007443291041906958,0.003936947327950788,0.22145328719723184,0.1085121107266436,-0.03844675124951941,0.2364628988850442,-0.06698961937716265,-0.12456747404844293,-0.029773164167627833,-0.041584006151480196,-0.05536332179930796,0.2519646289888504,0.029773164167627833,-0.008858131487889272,0.15378700499807765,0.029773164167627833,0.17937716262975778,0.09842368319876971,-0.010396001537870049,0.22145328719723184,-0.004982698961937716,0.17279507881584008,-0.24415224913494812,0.0629911572472126,-0.09356401384083046
POINT (-61.14773748508115 -9.84782621792446),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.07972318339100345,-0.008858131487889272,-0.16633602460592078,-0.07972318339100345,-0.05536332179930796,-0.10340638216070744,-0.03844675124951941,0.14769703960015382,-0.09356401384083046,0.09842368319876971,0.041584006151480196,0.1085121107266436,0.03254133025759323,-0.07111111111111111,-0.029773164167627833,-0.17279507881584008,-0.14769703960015382,-0.05173394848135333,0.09356401384083046,-0.05911572472126105,0.15378700499807765,-0.003936947327950788,0.21413302575932336,0.3188927335640138,0.07972318339100345,0.05911572472126105,0.22145328719723184,-0.01384083044982699,0.05911572472126105,-0.14173010380622836,0.21413302575932336,-0.17937716262975778,-0.12456747404844293,-0.05173394848135333,-0.09842368319876971,-0.024605920799692427,-0.11374086889657825,0.012056901191849288,-0.2364628988850442,-0.04822760476739715,-0.03543252595155709,0.1929104190695886,0.11909265667051133,-0.029773164167627833,0.21413302575932336,-0.017777777777777778,-0.1085121107266436,-0.05536332179930796,-0.04822760476739715,-0.05173394848135333,0.24415224913494812,0.0271280276816609,0.000984236831987697,0.14173010380622836,0.010396001537870049,0.15378700499807765,0.05536332179930796,0.00024605920799692423,0.22145328719723184,-0.03543252595155709,0.17937716262975778,-0.24415224913494812,0.0629911572472126,-0.10340638216070744
POINT (-61.169746209542076 -9.827793787088595),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.08421376393694734,-0.022206843521722412,-0.13588619761630144,-0.08421376393694734,-0.07111111111111111,-0.07111111111111111,-0.022206843521722412,0.14173010380622836,-0.07535563244905807,0.1085121107266436,0.017777777777777778,0.14769703960015382,0.07972318339100345,-0.05911572472126105,-0.044844290657439445,-0.14769703960015382,-0.16633602460592078,-0.041584006151480196,0.08882737408688965,-0.1085121107266436,0.13588619761630144,0.044844290657439445,0.13016532103037293,0.33685505574778934,0.006151480199923107,0.029773164167627833,0.2069357939254133,0.044844290657439445,0.07111111111111111,-0.16633602460592078,0.17937716262975778,-0.186082276047674,-0.14173010380622836,-0.01574778931180315,-0.11909265667051133,0.010396001537870049,-0.09842368319876971,0.03543252595155709,-0.2288965782391388,0.01384083044982699,-0.024605920799692427,0.2761399461745483,0.13588619761630144,-0.017777777777777778,0.1929104190695886,-0.022206843521722412,-0.14173010380622836,-0.05911572472126105,-0.05536332179930796,-0.0629911572472126,0.2288965782391388,0.03844675124951941,0.03543252595155709,0.1085121107266436,-0.01574778931180315,0.17937716262975778,0.05911572472126105,-0.01574778931180315,0.2069357939254133,0.003936947327950788,0.14769703960015382,-0.2519646289888504,0.07111111111111111,-0.13016532103037293
POINT (-61.139203489882014 -9.830398901412542),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.1085121107266436,-0.0015378700499807767,-0.17937716262975778,-0.044844290657439445,-0.07111111111111111,-0.07111111111111111,-0.05173394848135333,0.13588619761630144,-0.07111111111111111,0.1085121107266436,0.03543252595155709,0.13016532103037293,0.044844290657439445,-0.09356401384083046,-0.01384083044982699,-0.14769703960015382,-0.14769703960015382,-0.07972318339100345,0.08421376393694734,-0.05911572472126105,0.13588619761630144,-0.024605920799692427,0.1929104190695886,0.33685505574778934,0.07111111111111111,0.05536332179930796,0.24415224913494812,-0.01384083044982699,0.041584006151480196,-0.17279507881584008,0.19986159169550174,-0.15378700499807765,-0.07972318339100345,-0.0629911572472126,-0.09356401384083046,0.012056901191849288,-0.11909265667051133,0.012056901191849288,-0.2519646289888504,-0.019930795847750864,-0.041584006151480196,0.2069357939254133,0.09356401384083046,-0.03844675124951941,0.2364628988850442,-0.01574778931180315,-0.08882737408688965,-0.07111111111111111,-0.041584006151480196,-0.01574778931180315,0.2519646289888504,0.022206843521722412,-0.01384083044982699,0.15378700499807765,0.019930795847750864,0.16000000000000003,0.07111111111111111,-0.010396001537870049,0.19986159169550174,-0.05911572472126105,0.14769703960015382,-0.2519646289888504,0.05173394848135333,-0.09842368319876971
POINT (-61.030687003560374 -9.833902331020608),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.05536332179930796,-0.01384083044982699,-0.16000000000000003,-0.07535563244905807,-0.03543252595155709,-0.07972318339100345,-0.017777777777777778,0.14769703960015382,-0.08882737408688965,0.14173010380622836,0.010396001537870049,0.16000000000000003,0.06698961937716265,-0.05911572472126105,-0.04822760476739715,-0.15378700499807765,-0.186082276047674,-0.044844290657439445,0.07972318339100345,-0.05536332179930796,0.14173010380622836,0.03543252595155709,0.13588619761630144,0.33685505574778934,0.03543252595155709,0.01384083044982699,0.2069357939254133,0.05536332179930796,0.07972318339100345,-0.186082276047674,0.186082276047674,-0.186082276047674,-0.13016532103037293,-0.03844675124951941,-0.12456747404844293,0.01384083044982699,-0.08421376393694734,0.022206843521722412,-0.2288965782391388,0.0271280276816609,-0.03543252595155709,0.2679584775086506,0.13588619761630144,0.0015378700499807767,0.2069357939254133,-0.0015378700499807767,-0.13016532103037293,-0.08421376393694734,-0.07972318339100345,-0.041584006151480196,0.2288965782391388,0.03844675124951941,0.03543252595155709,0.11909265667051133,-0.0271280276816609,0.17279507881584008,0.044844290657439445,-0.01384083044982699,0.17937716262975778,-0.019930795847750864,0.1085121107266436,-0.24415224913494812,0.03543252595155709,-0.14173010380622836
POINT (-61.04083796627093 -9.779105098689318),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.0629911572472126,-0.007443291041906958,-0.17279507881584008,-0.041584006151480196,-0.05536332179930796,-0.07535563244905807,-0.03254133025759323,0.14173010380622836,-0.1085121107266436,0.11374086889657825,0.03543252595155709,0.15378700499807765,0.041584006151480196,-0.08882737408688965,-0.03543252595155709,-0.186082276047674,-0.15378700499807765,-0.041584006151480196,0.06698961937716265,-0.00024605920799692423,0.16633602460592078,0.012056901191849288,0.19986159169550174,0.34602076124567477,0.08421376393694734,0.007443291041906958,0.2288965782391388,-0.019930795847750864,0.04822760476739715,-0.16000000000000003,0.22145328719723184,-0.15378700499807765,-0.07972318339100345,-0.05911572472126105,-0.1085121107266436,0.006151480199923107,-0.1085121107266436,-0.041584006151480196,-0.2679584775086506,-0.04822760476739715,-0.07111111111111111,0.21413302575932336,0.09842368319876971,-0.044844290657439445,0.21413302575932336,0.01384083044982699,-0.1085121107266436,-0.11374086889657825,-0.044844290657439445,-0.006151480199923107,0.2288965782391388,0.012056901191849288,-0.022206843521722412,0.11374086889657825,-0.0005536332179930795,0.14173010380622836,0.07535563244905807,-0.017777777777777778,0.19986159169550174,-0.044844290657439445,0.12456747404844293,-0.22145328719723184,0.03543252595155709,-0.12456747404844293
POINT (-61.16696143216131 -9.840100706481032),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.06698961937716265,-0.05536332179930796,-0.17279507881584008,-0.04822760476739715,-0.0629911572472126,-0.07535563244905807,-0.029773164167627833,0.1085121107266436,-0.09842368319876971,0.15378700499807765,0.0629911572472126,0.14769703960015382,0.044844290657439445,-0.05173394848135333,-0.05911572472126105,-0.17279507881584008,-0.16633602460592078,-0.041584006151480196,0.07972318339100345,-0.04822760476739715,0.14769703960015382,0.0271280276816609,0.16000000000000003,0.3553094963475586,0.05911572472126105,0.007443291041906958,0.1929104190695886,0.008858131487889272,0.05911572472126105,-0.17279507881584008,0.17937716262975778,-0.186082276047674,-0.16633602460592078,-0.03844675124951941,-0.13016532103037293,0.0015378700499807767,-0.1085121107266436,0.012056901191849288,-0.2364628988850442,-0.01574778931180315,-0.041584006151480196,0.2288965782391388,0.13588619761630144,-0.03844675124951941,0.186082276047674,-0.00024605920799692423,-0.09842368319876971,-0.09356401384083046,-0.07535563244905807,-0.0271280276816609,0.2288965782391388,0.0271280276816609,0.029773164167627833,0.11374086889657825,-0.008858131487889272,0.17937716262975778,0.04822760476739715,-0.01384083044982699,0.19986159169550174,-0.044844290657439445,0.14173010380622836,-0.2288965782391388,0.07972318339100345,-0.11374086889657825
POINT (-61.062217870032974 -9.965325857087294),C51L34,2024,VEGETACAO NATURAL FLORESTAL PRIMARIA,-0.07111111111111111,-0.0271280276816609,-0.17279507881584008,-0.05911572472126105,-0.09356401384083046,-0.07535563244905807,-0.04822760476739715,0.13588619761630144,-0.07111111111111111,0.11374086889657825,0.05536332179930796,0.15378700499807765,0.05536332179930796,-0.09842368319876971,0.019930795847750864,-0.13588619761630144,-0.13588619761630144,-0.09356401384083046,0.07111111111111111,-0.07535563244905807,0.15378700499807765,-0.04822760476739715,0.186082276047674,0.3188927335640138,0.05911572472126105,0.05173394848135333,0.2288965782391388,-0.019930795847750864,0.07111111111111111,-0.1085121107266436,0.17279507881584008,-0.17279507881584008,-0.07111111111111111,-0.07111111111111111,-0.11909265667051133,-0.012056901191849288,-0.11374086889657825,-0.003936947327950788,-0.2364628988850442,0.017777777777777778,-0.044844290657439445,0.2364628988850442,0.08882737408688965,-0.029773164167627833,0.21413302575932336,-0.044844290657439445,-0.08421376393694734,-0.07111111111111111,-0.041584006151480196,-0.05911572472126105,0.2679584775086506,0.010396001537870049,-0.0271280276816609,0.14173010380622836,-0.012056901191849288,0.13016532103037293,0.07111111111111111,-0.04822760476739715,0.22145328719723184,-0.04822760476739715,0.15378700499807765,-0.2679584775086506,0.08421376393694734,-0.09842368319876971
