geometry,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.149374 -8.094951),Deter_Deg_CsG,2024,-0.11567599,-0.40486598,1.388112,2.1400058,1.214598,2.8340619,-1.7929779,-1.7929779,0.347028,4.569202,-1.3302739,0.057837997,-3.6437938,-3.6437938,0.28919,0.694056,-3.528118,0.40486598,-1.561626,1.4459499,1.9086539,4.04866,1.214598,-2.0821679,3.6437938,0.57838,-4.569202,3.7594697,1.7929779,0.057837997,-1.0989219,-1.7351398,-1.561626,0.057837997,1.561626,-3.8751457,1.0989219,-2.776224,-0.694056,-1.0989219,2.4870338,-5.6102858,-0.40486598,0.11567599,0.11567599,-2.4870338,2.0821679,-2.2556818,1.7351398,-0.11567599,1.15676,-0.173514,-0.75189394,-0.347028,3.0075758,1.0410839,-1.7351398,-1.8508159,5.49461,-1.7929779,0.57838,0.28919,2.1400058,2.1400058,2.0821679,4.800554,1.0410839,3.3546038,0.11567599,3.3546038,0.46270397,0.0,4.4535255,-1.9664919,-2.1400058,-0.92540795,2.9497378,-0.63621795,0.28919,-0.8675699,-1.6773019,-1.6773019,-6.7092075,-2.4870338,0.173514,-0.75189394,4.3956876,-4.684878,-1.6773019,-1.3302739,0.694056,-2.1978438,1.7351398,0.63621795,3.5859559,1.3302739,-2.1400058,0.75189394,3.8173077,-0.347028,-2.776224,-0.92540795,2.1400058,-0.11567599,2.718386,3.8751457,2.1978438,-0.173514,-0.23135199,-0.173514,2.371358,-0.46270397,-1.5037879,-1.8508159,1.561626,0.347028,-4.2221737,2.371358,-1.561626,-5.0319057,-2.718386,-1.8508159,-7.3454256,1.9664919,-1.3302739,1.0410839,5.552448,-0.46270397
POINT (-61.149283 -8.094951),Deter_Deg_CsG,2024,1.177002,0.35310057,0.647351,2.0009031,1.7655028,2.2363036,-0.52965087,-2.0597534,0.8827514,4.2960567,-0.9416015,-0.058850095,-4.0606565,-2.8836546,-0.8239013,1.0593017,-3.766406,1.3535522,-2.7071044,1.1181518,2.412854,3.825256,1.9420531,-2.412854,3.177905,1.4124023,-3.5898557,4.4137573,2.1774535,-0.058850095,-0.8827514,-0.76505125,-1.5889525,0.35310057,1.0593017,-2.7071044,2.471704,-2.412854,-0.35310057,-1.177002,2.1774535,-6.23811,0.2942505,-0.35310057,0.17655028,-1.7655028,2.2363036,-2.7071044,2.1186035,-0.8239013,1.4124023,-1.5301025,0.11770019,1.0004516,2.1774535,2.1186035,-2.2951536,-2.0597534,6.0615597,-1.5889525,-0.47080076,0.11770019,2.1774535,2.0009031,1.235852,4.708008,1.4712523,3.2956052,0.2942505,3.5898557,0.647351,0.8239013,5.2376585,-1.7655028,-1.177002,-1.9420531,1.824353,0.058850095,2.6482542,-1.235852,-0.8827514,-1.0004516,-6.885461,-2.1186035,0.8239013,-1.177002,4.0606565,-4.237207,-0.41195065,-0.76505125,0.647351,-1.3535522,1.6478026,1.3535522,3.119055,1.177002,-1.6478026,0.058850095,3.9429564,-0.058850095,-2.9425046,0.76505125,1.5889525,-0.647351,1.7655028,4.590307,1.5301025,-0.35310057,0.647351,-0.23540038,2.0597534,-0.8827514,-1.5889525,-1.0593017,1.3535522,-0.11770019,-2.530554,2.354004,-1.7655028,-4.708008,-3.2956052,-2.1186035,-7.473962,1.7655028,-1.4124023,1.1181518,5.767309,-0.17655028
POINT (-61.149192 -8.094951),Deter_Deg_CsG,2024,0.06421164,-1.4126561,1.4126561,1.7979258,0.44948146,1.2200211,-0.06421164,-1.4768677,-0.25684655,4.1737566,-1.7337142,0.70632803,-3.339005,-4.1737566,0.32105818,0.64211637,-4.1095448,0.32105818,-2.0547724,0.12842327,1.8621374,4.30218,0.83475125,-1.7979258,3.4032168,2.3116188,-2.6968887,3.6600633,2.9537354,-0.9631746,-0.70632803,-1.1558094,-2.0547724,0.77053964,1.7979258,-3.6600633,0.77053964,-2.2474072,-0.70632803,-1.0273862,1.3484443,-6.035894,-0.12842327,0.38526982,0.38526982,-1.6695025,1.2842327,-2.2474072,2.2474072,-0.38526982,1.0273862,0.06421164,0.5136931,0.12842327,0.64211637,2.9537354,-1.7337142,-3.53164,6.4853754,-2.4400423,-0.38526982,0.5779047,2.3116188,1.7337142,1.0273862,3.2747934,0.70632803,2.8253121,-1.2842327,4.30218,0.19263491,1.2200211,5.7790475,-1.6695025,-1.7337142,-1.9905608,2.118984,-0.38526982,1.4126561,-0.83475125,-1.9905608,-1.1558094,-5.136931,-2.8895237,1.0273862,-2.118984,4.8800845,-4.8158727,-0.70632803,-0.32105818,0.0,-1.7337142,1.2842327,0.70632803,2.7611003,1.2200211,-2.5684655,0.12842327,3.4032168,-0.44948146,-3.017947,-0.83475125,1.6695025,-0.5779047,2.1831956,4.30218,2.3758307,0.5136931,0.44948146,-0.44948146,2.118984,-0.5779047,-0.5136931,-1.7979258,1.2842327,1.0273862,-2.5042539,3.6600633,-3.1463702,-5.9074707,-2.5042539,-2.2474072,-8.154878,0.5136931,-1.2842327,0.5779047,6.4853754,-0.25684655
POINT (-61.149102 -8.094951),Deter_Deg_CsG,2024,0.24231848,-1.1510128,0.24231848,1.3933313,0.3028981,1.5750701,-0.3634777,-1.0904331,0.0,4.5434713,-1.5144905,0.9086943,-4.604051,-3.4530385,-0.18173885,1.1510128,-4.967529,1.0904331,-2.4231849,0.6057962,1.5144905,4.5434713,1.3933313,-2.1202867,2.6049237,2.362605,-2.7866626,3.513618,2.9078217,-0.7269554,-0.84811467,-0.9086943,-2.4231849,0.6663758,0.24231848,-2.9078217,1.8173887,-2.6655033,-0.6663758,-0.24231848,1.5144905,-6.057962,0.0,0.18173885,0.0,-1.6962293,2.362605,-3.3924587,1.272172,-0.7875351,1.272172,-0.54521656,0.48463696,0.6663758,0.3634777,2.6049237,-1.4539108,-2.544344,6.542599,-2.4231849,-1.0904331,0.42405733,2.7260828,1.8173887,0.6057962,3.8770957,2.1202867,2.9078217,-0.6663758,4.72521,-0.42405733,1.5750701,5.6339045,-1.0904331,-2.1202867,-2.7260828,2.1808662,-0.18173885,1.0904331,0.06057962,-2.0597072,-1.2115924,-5.3310065,-2.4231849,1.3933313,-1.4539108,4.301153,-4.1194143,-2.1808662,-0.7269554,0.42405733,-2.1808662,1.4539108,2.544344,2.6655033,0.7269554,-1.6356498,-0.9086943,4.482892,-0.24231848,-3.8165162,-0.42405733,3.028981,-0.48463696,1.8779682,4.78579,2.1808662,-0.06057962,1.3933313,-1.272172,2.6655033,-0.6663758,-1.5750701,-1.0298536,2.3020256,1.0298536,-2.9078217,3.6347773,-1.9385478,-5.2098475,-2.544344,-1.1510128,-7.6936116,-0.24231848,-0.9086943,-0.24231848,6.4214396,-0.84811467
POINT (-61.149011 -8.094951),Deter_Deg_CsG,2024,1.9642367,-0.059522327,-0.059522327,3.0356386,1.4880582,1.6666251,-2.6785047,-0.77379024,0.95235723,3.5713396,-0.59522325,2.202326,-4.6427417,-3.095161,-0.17856698,2.7975495,-5.654621,0.8333126,-3.3927727,0.29761162,2.0832815,2.3213708,1.7261475,-2.0832815,3.095161,3.095161,-2.4999378,3.7499065,2.202326,-2.202326,-1.0714018,-1.3690135,-2.9761164,0.8333126,-0.8333126,-1.5475805,0.6547456,-3.0356386,0.059522327,-0.8333126,1.4285358,-5.4165316,0.17856698,1.5475805,-0.95235723,-0.77379024,2.916594,-3.6903844,1.1904465,-0.77379024,1.1309242,-1.7856698,0.5357009,1.7856698,0.7142679,4.880831,-0.95235723,-2.4999378,7.5593357,-2.8570716,-1.2499689,0.119044654,3.630862,3.452295,1.1904465,3.273728,2.6785047,2.2618484,-0.4166563,4.583219,-0.8333126,0.95235723,5.89271,-1.3094912,-1.8451922,-3.5118172,0.17856698,0.119044654,1.9047145,0.0,-3.3927727,-1.4880582,-4.880831,-1.5475805,1.1904465,-0.23808931,3.452295,-2.9761164,-2.1428037,-0.7142679,-0.059522327,-2.9761164,1.4285358,2.5594602,3.273728,0.5357009,-0.23808931,-1.6666251,4.583219,1.2499689,-4.880831,0.8928349,3.2142057,0.6547456,0.8333126,4.4641747,2.7975495,-0.8928349,1.3690135,-1.6666251,3.5118172,-0.119044654,0.059522327,-2.5594602,2.738027,1.1904465,-3.452295,3.1546834,-1.7856698,-4.702264,-1.7261475,-2.5594602,-6.8450675,0.6547456,-1.2499689,1.2499689,7.0236344,-0.119044654
POINT (-61.148921 -8.094951),Deter_Deg_CsG,2024,1.0929141,0.11504359,0.057521794,2.818568,1.0353923,1.6681321,-1.4955666,-0.51769614,0.40265256,3.4513075,-0.8628269,2.0132627,-4.3716564,-3.1636987,0.28760898,2.4159153,-5.5220923,0.8628269,-2.3008718,0.057521794,1.955741,2.9911332,0.9203487,-1.4955666,3.7389166,3.2212205,-2.9336114,4.0265255,2.6460025,-1.7831756,-0.57521796,-0.57521796,-3.1636987,0.9203487,-0.9778705,-1.955741,0.7477833,-3.393786,-0.69026154,-0.69026154,1.0929141,-5.5220923,0.7477833,1.2654794,-0.8628269,-1.0353923,3.3362641,-3.393786,0.9778705,-0.7477833,1.0929141,-0.6327397,0.57521796,1.7831756,-0.11504359,4.0840473,-1.4380449,-1.7831756,7.305268,-2.8760898,-0.57521796,-0.23008718,3.7964385,3.6813948,0.69026154,3.2787423,2.0132627,2.530959,-0.6327397,5.061918,-0.28760898,0.9203487,6.2123537,-1.7831756,-1.3805231,-4.199091,1.2079576,-0.34513077,1.2654794,0.23008718,-3.1636987,-1.3230013,-4.429178,-1.3230013,1.2654794,-0.51769614,3.5663512,-3.5088294,-1.7831756,-0.7477833,-0.69026154,-2.473437,1.4955666,3.048655,3.048655,-0.11504359,-0.57521796,-1.0929141,3.9690037,0.6327397,-4.3141346,0.6327397,3.048655,0.17256539,0.7477833,5.637136,2.3583937,-0.28760898,2.0707846,-1.3230013,3.5088294,-0.40265256,-0.7477833,-2.0707846,3.1061769,1.0929141,-3.048655,3.393786,-1.8406974,-5.1194396,-2.24335,-2.0132627,-7.0751805,0.40265256,-1.0929141,1.0929141,6.6725283,-0.057521794
POINT (-61.14883 -8.094951),Deter_Deg_CsG,2024,-0.1989284,-0.7957136,-0.1989284,2.121903,0.46416628,2.586069,-2.1882124,-0.994642,-0.33154732,4.4427342,-1.5251178,1.7903556,-3.3817828,-4.0448775,0.994642,2.4534502,-3.6470206,0.1989284,-1.6577367,-0.53047574,0.46416628,3.0502355,0.92833257,-2.4534502,3.8459492,2.7849977,-3.9122586,3.9122586,2.1882124,-0.26523787,-0.5967852,-1.1272609,-2.7186882,1.1272609,0.46416628,-3.3817828,0.92833257,-2.1882124,-0.3978568,0.86202306,1.4588083,-4.840591,-0.33154732,0.92833257,0.5967852,-2.8513072,0.7957136,-2.7849977,0.1989284,-0.994642,0.3978568,0.72940415,0.53047574,0.0,1.2598798,3.4480922,0.66309464,-2.121903,6.4983277,-3.3817828,-1.2598798,0.3978568,2.7849977,2.7186882,1.0609515,3.5807111,1.7240461,2.1882124,-1.3261893,5.105829,-0.72940415,1.5251178,6.0341616,-0.46416628,-3.2491639,-2.121903,1.7240461,-0.1989284,-0.3978568,-0.33154732,-1.9229746,-1.5251178,-3.2491639,-3.2491639,0.66309464,-0.3978568,4.376425,-4.5090437,-2.7849977,-1.7240461,0.26523787,-2.2545218,1.8566651,2.2545218,2.9176166,-0.994642,-2.0555935,-0.86202306,4.376425,-1.9229746,-2.8513072,-1.2598798,3.2491639,0.72940415,1.989284,3.978568,2.3208313,0.0,2.0555935,-0.994642,2.9176166,-0.53047574,-1.5251178,-1.7903556,2.5197597,2.121903,-3.116545,2.1882124,-1.6577367,-5.503686,-2.121903,-1.3261893,-8.421302,0.06630947,-1.2598798,-0.7957136,5.5699954,-0.72940415
POINT (-61.148739 -8.094951),Deter_Deg_CsG,2024,-0.62937444,0.062937446,0.8181868,2.2028105,0.7552494,2.8951225,-2.0769358,-1.3216864,0.062937446,3.6503718,-2.2028105,1.4475613,-3.0839348,-4.594434,2.0769358,3.4615595,-3.0839348,-0.44056213,-1.6363736,-0.31468722,0.88112426,4.0279965,1.7622485,-0.88112426,3.524497,2.95806,-3.5874345,4.090934,2.0769358,-0.25174978,-0.12587489,-0.3776247,-2.5174978,1.1958115,1.3846238,-3.7762468,0.8181868,-2.0769358,-1.2587489,-1.2587489,1.132874,-4.9720583,-0.9440617,1.5104988,0.44056213,-2.5174978,0.3776247,-2.265748,0.6923119,-0.6923119,1.0069991,1.9510608,0.9440617,-0.062937446,1.0069991,3.1468723,0.18881235,-2.5174978,6.671369,-4.090934,-1.3846238,-0.12587489,3.2727473,2.265748,1.8881234,2.7063103,0.62937444,2.1398733,-1.3216864,3.8391843,-0.6923119,1.6363736,5.727308,-0.062937446,-2.7063103,-1.1958115,1.8881234,0.50349957,0.062937446,-1.3216864,-2.3286855,-1.0699366,-3.2727473,-3.4615595,1.5104988,-0.62937444,5.66437,-4.7203083,-1.8251859,-1.7622485,0.12587489,-1.6363736,1.9510608,1.8881234,2.0139983,-0.50349957,-2.7063103,-1.5734361,4.468559,-1.8251859,-2.7063103,-1.1958115,2.3286855,-0.7552494,1.8881234,3.965059,2.4545603,0.62937444,2.5804353,-1.3216864,3.3356845,-0.062937446,-1.1958115,-1.5104988,1.6363736,1.4475613,-2.8951225,2.832185,-2.1398733,-5.1608706,-1.7622485,-1.9510608,-7.993056,1.0699366,-1.8881234,0.0,4.9720583,0.50349957
POINT (-61.148649 -8.094951),Deter_Deg_CsG,2024,0.49610603,0.6614747,1.3780724,2.2600386,0.55122894,2.535653,-2.4805303,-0.8268434,-0.55122894,3.9137254,-1.7639326,2.2049158,-4.299586,-3.9688482,1.9844241,3.2522507,-3.8586025,-0.60635185,-1.3780724,-0.11024579,1.1575807,3.086882,1.047335,-1.8741784,3.8586025,3.2522507,-2.7010217,5.126429,1.7639326,-0.8268434,0.16536868,-0.8819663,-3.2522507,1.047335,-0.27561447,-3.2522507,0.49610603,-2.4254074,-1.8190554,-1.3780724,1.7639326,-4.18934,-1.1024579,2.149793,-0.7717205,-2.09467,1.4883181,-2.9215133,0.33073735,-0.6614747,1.1575807,1.3229494,0.7165976,0.9370892,0.7717205,3.4727423,-0.8268434,-1.8741784,6.9454846,-2.4805303,-0.49610603,-0.38586026,2.7010217,2.8112676,1.8190554,2.9766362,0.8819663,2.4805303,-0.99221206,3.693234,-0.7165976,0.8819663,6.228887,-1.7088097,-2.3702843,-2.3151615,2.039547,0.8268434,0.11024579,-0.055122893,-3.9137254,-0.6614747,-4.4649544,-2.4254074,2.09467,-0.60635185,5.5674124,-4.9059377,-1.5985639,-0.8268434,-0.33073735,-2.590776,1.4331952,2.4254074,2.4254074,-0.055122893,-1.2127037,0.055122893,3.142005,-1.1024579,-2.8112676,-1.047335,0.9370892,0.22049157,1.3780724,3.5278652,3.1971278,0.27561447,1.5985639,-1.4883181,3.142005,-0.49610603,-1.047335,-1.9293013,2.4254074,0.9370892,-3.4176195,3.8034797,-2.09467,-5.732781,-2.039547,-2.9766362,-7.0006075,-0.16536868,-1.3780724,-0.44098315,7.0006075,-0.33073735
POINT (-61.148558 -8.094951),Deter_Deg_CsG,2024,0.69429123,-0.8836434,0.63117385,2.2091084,0.9467608,2.2722259,-1.4516999,-1.4516999,-0.18935215,4.291982,-2.3984606,1.8304042,-3.9132779,-3.7239256,0.56805646,2.3984606,-4.481334,0.56805646,-1.8935215,0.12623477,0.56805646,3.4083388,0.4418217,-1.5148172,3.787043,3.4083388,-2.587813,4.2288647,2.5246954,-1.0729955,-0.31558692,-0.4418217,-2.3984606,0.3787043,0.12623477,-2.9033997,0.5049391,-1.8935215,-0.63117385,-0.063117385,1.641052,-5.1125083,-0.69429123,1.3885825,-0.063117385,-2.2722259,1.7041694,-2.9033997,0.820526,-0.3787043,1.1992303,1.0729955,0.56805646,0.8836434,0.5049391,2.6509302,-0.820526,-2.7140474,6.564208,-3.282104,-0.3787043,-0.56805646,3.2189865,2.2722259,1.4516999,3.597691,1.5148172,2.7140474,-1.7672868,3.5345736,-0.5049391,1.3885825,6.059269,-1.641052,-2.6509302,-2.587813,2.145991,0.0,1.0729955,-0.3787043,-2.7140474,-1.0098782,-4.1657476,-2.145991,0.7574086,-1.0729955,4.481334,-4.5444517,-1.5148172,-0.9467608,0.31558692,-2.145991,1.1361129,2.2722259,2.777165,0.31558692,-1.9566389,-1.1992303,3.8501606,-1.7672868,-3.597691,-1.0729955,2.7140474,-0.18935215,1.2623477,3.8501606,3.1558692,0.69429123,1.4516999,-0.9467608,3.282104,-0.3787043,-1.4516999,-1.1361129,3.092752,1.1992303,-2.966517,3.282104,-2.966517,-5.1125083,-2.0197563,-2.0828738,-8.015908,0.12623477,-1.3885825,-0.8836434,6.1223865,-0.12623477
POINT (-61.148468 -8.094951),Deter_Deg_CsG,2024,-0.24473055,0.12236527,0.36709583,0.7953743,1.5295659,1.7131138,-0.8565569,-2.019027,0.24473055,4.772246,-2.875584,-0.42827845,-2.7532187,-5.9958982,1.5907485,2.5696707,-2.019027,0.0,-1.8354791,0.73419166,1.5295659,2.9367666,0.12236527,-1.0401049,4.3439674,2.4473054,-4.894611,3.4262276,1.2236527,-0.73419166,-0.12236527,-2.875584,-1.4072007,0.12236527,3.3038623,-3.9156888,0.24473055,-1.7131138,-1.6519312,-1.5295659,1.8966618,-4.772246,-0.30591318,0.36709583,1.4683833,-2.202575,-0.061182637,-0.12236527,1.2236527,-1.2848353,1.4683833,1.8966618,0.55064374,1.8966618,3.3038623,0.8565569,-1.4072007,-3.1203144,5.56762,-3.0591319,-0.73419166,-1.346018,1.6519312,3.3038623,2.386123,2.9979491,0.61182636,2.0802097,-0.061182637,2.5696707,-0.61182636,2.8144014,5.0169764,-1.1012875,-2.3249402,-1.1012875,1.7131138,1.7742965,0.42827845,-1.6519312,-3.1203144,-1.5295659,-6.362994,-4.40515,1.0401049,-2.9367666,6.2406287,-4.2827845,-1.1012875,-0.12236527,-0.91773957,-1.1624701,0.73419166,0.36709583,1.2848353,1.5907485,-2.4473054,0.12236527,3.9156888,-1.6519312,-3.0591319,-2.5696707,0.061182637,-1.6519312,1.4683833,3.0591319,2.1413922,0.30591318,2.1413922,0.0,0.9789222,-0.42827845,-1.1012875,-0.7953743,1.4072007,-0.91773957,-3.1203144,3.6709583,-3.548593,-4.527515,-3.365045,-2.4473054,-7.770195,1.0401049,-2.386123,-0.18354791,4.8334284,1.2848353
POINT (-61.148377 -8.094951),Deter_Deg_CsG,2024,-0.55950665,0.39165464,1.0630627,0.55950665,1.4547173,0.95116127,-0.4476053,-0.6154573,-0.22380266,4.4201026,-2.0142238,0.6154573,-3.8605957,-5.7629185,1.6225692,2.2939773,-4.0284476,0.4476053,-3.0213358,0.72735864,2.1261253,3.1891878,1.1190133,-1.9023225,2.5737305,2.0142238,-3.9165466,3.7486944,2.5177798,-0.22380266,0.11190133,-1.8463719,-1.3987666,1.0630627,3.9165466,-4.0843983,1.174964,-2.182076,-1.2868652,-1.1190133,1.4547173,-4.9236584,-0.055950664,1.0071119,1.2868652,-1.5106679,-0.27975333,-1.174964,0.50355595,-0.95116127,0.7833093,2.0142238,1.1190133,1.5666186,1.9023225,1.4547173,-0.67140794,-3.5808425,6.825981,-2.182076,-1.2309146,-0.55950665,1.67852,2.1261253,1.5666186,3.6927438,0.7833093,3.1891878,0.22380266,3.35704,-0.055950664,2.853484,5.2034116,-1.67852,-2.2939773,-1.5106679,1.3987666,1.0630627,1.0071119,-1.2309146,-2.349928,-0.7833093,-5.986721,-3.8605957,1.2868652,-2.7415826,5.2034116,-4.140349,-2.0142238,-1.5666186,-0.55950665,-1.6225692,1.9582733,-0.39165464,1.7904212,1.5106679,-2.2380266,-0.11190133,4.4201026,-1.1190133,-3.4129906,-2.7975333,1.0071119,-2.853484,1.5666186,4.7558064,2.9653852,1.0071119,2.182076,0.8952106,2.0701745,-0.50355595,-0.50355595,-1.1190133,1.2309146,-0.33570397,-2.182076,3.6927438,-3.9724972,-6.0426717,-2.4618292,-2.1261253,-7.1057343,1.3987666,-2.4058785,0.055950664,4.8677077,0.055950664
POINT (-61.153812 -8.095042),Deter_Deg_CsG,2024,-0.20445223,0.30667835,1.5845048,1.1244873,2.1467485,0.76669586,-0.8178089,0.868922,1.8911831,3.577914,-1.5845048,-0.8178089,-2.4023137,-6.0313406,2.4534268,0.3577914,-3.9868186,1.1244873,-2.3512006,1.2778264,1.6867309,2.708992,0.76669586,-0.92003506,3.475688,0.5111306,-4.497949,3.6801403,0.76669586,0.5111306,0.20445223,-3.0156703,-1.737844,0.46001753,4.8557405,-3.0667834,1.6867309,-2.1467485,-0.8178089,-2.1978614,0.7155828,-4.0379314,1.0222611,2.1467485,2.3000877,-0.868922,-1.8911831,0.20445223,1.1756003,-3.1178966,0.20445223,3.4245749,0.46001753,1.4822787,2.8112183,0.40890446,-2.2489746,-4.1401577,5.469097,-2.0956354,0.30667835,-0.868922,2.4023137,2.3512006,2.657879,2.3512006,1.4311656,2.3512006,1.6356179,1.1244873,0.9711481,2.9645574,4.0890446,-1.1244873,-1.0222611,-0.76669586,0.7155828,2.4534268,0.15333918,-1.788957,-2.657879,-2.2489746,-6.18468,-2.9645574,1.8911831,-3.0156703,4.8557405,-2.8623312,-1.2267134,-1.8911831,-0.102226116,-0.76669586,1.9422961,-1.6356179,1.3289396,2.1978614,-4.0379314,-0.102226116,5.366871,-1.5333917,-2.8623312,-3.577914,-0.40890446,-4.5490623,0.30667835,4.3446097,3.0667834,1.5333917,3.4245749,0.92003506,0.7155828,-0.20445223,-0.2555653,-0.5111306,1.6356179,-1.2267134,-1.788957,4.651288,-4.8557405,-5.6735497,-1.4311656,-1.6356179,-6.4913583,3.9868186,-4.3446097,0.40890446,1.4822787,0.8178089
POINT (-61.153631 -8.095042),Deter_Deg_CsG,2024,0.9547585,0.42433712,2.7051492,0.58346355,2.0686436,1.5382221,-0.84867424,0.74258995,1.9625592,3.765992,-1.3260535,-0.10608428,-2.7581913,-5.5694246,2.7581913,1.2730113,-3.2886126,0.63650566,-2.280812,1.3260535,1.1669271,1.9625592,1.1138849,-1.0608428,3.5007813,0.7956321,-4.561624,2.652107,0.84867424,1.8564749,1.0608428,-2.3338542,-1.1138849,0.47737926,4.243371,-2.7051492,3.6068654,-2.8642755,0.0,-2.1216855,0.68954784,-3.5538235,0.58346355,1.5382221,2.4399385,-1.5912642,-2.280812,-0.90171635,0.84867424,-3.394697,0.90171635,2.5460227,0.7956321,1.0078007,3.023402,-0.9547585,-1.9625592,-3.6599076,4.243371,-2.3868964,-0.47737926,-0.31825283,2.1747277,2.9173176,2.280812,2.1216855,1.4851799,2.5460227,1.9625592,0.5304214,-0.63650566,1.9625592,3.5538235,-2.4929805,-2.2277699,-1.0078007,0.2652107,1.8564749,0.2652107,-2.1216855,-2.3868964,-2.3338542,-5.9407196,-2.4399385,1.4321377,-1.9625592,4.243371,-3.7129498,-0.68954784,-2.1747277,0.05304214,-1.2199693,1.4851799,-2.0156014,1.3260535,2.0156014,-3.6599076,0.37129498,4.932919,-1.2730113,-3.3416548,-4.402498,-1.5912642,-4.879877,0.58346355,4.8268347,2.3338542,2.2277699,3.2886126,1.2730113,0.5304214,-1.1669271,-0.2652107,-0.5304214,1.6973485,-1.1138849,-1.8034327,2.9703598,-4.2964134,-6.20593,-1.8564749,-2.8112335,-6.736352,3.5007813,-4.561624,0.05304214,1.8034327,-0.10608428
POINT (-61.153541 -8.095042),Deter_Deg_CsG,2024,2.002126,-1.7161081,1.9449224,1.6017009,0.85805404,0.7436468,0.572036,-1.6017009,1.144072,3.8326414,-1.144072,-1.9449224,-2.6885693,-2.6313658,0.1716108,-0.80085045,-4.2330666,1.8877189,-2.8029766,2.4025512,0.85805404,2.459755,-0.3432216,-2.2309406,3.9470484,0.286018,-3.4322162,2.8029766,1.8877189,0.9724612,1.3156829,-2.4025512,-1.3156829,-0.286018,1.8877189,-2.8029766,3.9470484,-2.288144,0.40042523,-0.80085045,1.4872936,-6.063582,1.144072,1.8305153,1.3156829,-2.002126,-0.51483244,-0.91525763,0.572036,-4.175863,-0.057203602,1.2584792,1.4300901,1.0868684,3.7754378,-1.144072,-3.8326414,-1.7733116,5.5487494,-0.572036,0.1716108,0.1716108,2.1737368,2.8029766,1.9449224,4.0614557,2.9173837,3.4322162,2.002126,1.7161081,0.22881441,2.1165333,3.4894197,-3.4322162,-1.3728864,-0.6864432,2.002126,0.7436468,1.0296649,-2.8601801,-1.9449224,-2.1165333,-7.2648573,-1.7161081,0.9724612,-0.3432216,2.7457728,-3.2606053,-1.4872936,-2.288144,0.80085045,-1.144072,1.3156829,-0.1716108,2.0593297,1.0868684,-4.6906953,0.9724612,6.6356177,-0.6864432,-2.2309406,-2.002126,-0.80085045,-2.9745872,2.1737368,4.576288,2.0593297,0.572036,2.6313658,0.057203602,1.5444973,-1.144072,-1.144072,-0.80085045,3.603827,-1.2584792,-3.031791,3.7754378,-3.7754378,-4.91951,-2.2309406,-1.3728864,-7.0932465,4.004252,-3.031791,-0.80085045,2.574162,0.6292396
POINT (-61.153359 -8.095042),Deter_Deg_CsG,2024,3.0872793,-1.1025999,1.3231198,1.5987697,0.0,1.7090297,-1.3782498,-0.82694983,0.27564996,3.8039694,0.16538997,0.44103992,-3.2526693,-3.1424093,0.7166899,0.33077994,-5.127089,1.1577297,-1.6538997,2.8116295,1.5987697,1.8192897,1.6538997,-2.4808495,5.623259,3.3629293,-2.2051997,5.843779,1.9846797,-0.16538997,1.2128597,-2.4808495,-2.8667595,1.4885098,-0.77181983,-1.7090297,2.4257195,-4.0796194,0.5512999,-0.88207984,1.8744197,-5.402739,0.88207984,1.3231198,-1.5987697,-1.3782498,1.8192897,-3.0321496,0.49616992,-3.2526693,2.0398097,0.7166899,0.0,0.38590991,0.05512999,2.2603295,-3.4180593,-1.4885098,7.0015087,-1.4333798,-0.88207984,1.9846797,2.7564995,4.686049,0.93720984,2.9770195,3.6937094,3.5283194,1.0474699,2.2603295,-0.6064299,0.88207984,4.0244894,-2.5359795,-0.82694983,-2.8116295,1.9846797,-0.11025998,1.6538997,-0.33077994,-3.8590994,-1.2679898,-5.402739,-0.93720984,0.49616992,-0.6064299,1.8192897,-1.8744197,-1.5436397,-0.05512999,-0.6615599,-2.5911095,1.1025999,1.8744197,3.6385794,1.8192897,-2.0398097,2.6462395,4.575789,0.27564996,-1.9846797,0.11025998,0.88207984,0.7166899,1.6538997,2.9770195,1.8192897,0.22051996,2.2051997,-0.38590991,1.1577297,-2.0398097,0.0,-0.99233985,4.1898794,0.0,-3.9693594,4.2450094,-3.1975393,-5.016829,-1.8192897,-2.5911095,-6.4502087,1.3782498,-2.0949397,-0.16538997,4.520659,-1.1025999
