geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-58.955424 -2.665281),C60L63,CORTE SELETIVO,2024,0.022721877,0.0068165637,0.09088751,0.0931597,0.029538441,-0.018177502,0.0022721877,0.0022721877,-0.011360939,0.120425954,0.009088751,0.036355004,-0.06362125,-0.12497033,0.0068165637,0.07271001,-0.027266255,0.1113372,-0.17495845,-0.038627192,0.02044969,0.08861533,0.047715943,-0.08407094,0.074982196,-0.027266255,-0.15450877,0.08179876,-0.045443755,-0.02044969,0.022721877,-0.06362125,-0.07271001,-0.0022721877,0.13860345,-0.018177502,0.13405907,-0.08634313,-0.061349068,-0.09770408,0.029538441,-0.15678094,-0.04089938,0.036355004,0.05226032,0.031810626,-0.09088751,-0.05453251,0.043171566,-0.16132532,0.029538441,0.09543189,-0.06816564,0.0931597,0.18177502,-0.031810626,-0.06589345,-0.011360939,0.1113372,-0.009088751,0.03408282,-0.045443755,0.018177502,0.1113372,0.0931597,0.045443755,-0.0022721877,0.0068165637,0.10224845,-0.024994066,0.024994066,-0.029538441,0.011360939,-0.03408282,-0.027266255,0.07271001,0.029538441,0.099976264,0.061349068,-0.11588158,0.0022721877,-0.059076883,-0.28856784,-0.18177502,0.16359752,-0.03408282,0.0931597,-0.018177502,0.059076883,-0.118153766,-0.011360939,-0.0045443755,0.056804694,-0.09543189,-0.011360939,0.009088751,-0.11588158,-0.02044969,0.25675723,-0.13633128,-0.06362125,-0.09770408,-0.09543189,-0.13405907,0.013633127,0.22040223,-0.027266255,0.03408282,0.061349068,0.07271001,0.015905313,0.045443755,-0.13405907,-0.06816564,0.036355004,-0.049988132,-0.10679283,-0.0022721877,-0.061349068,-0.13405907,-0.12497033,-0.16132532,-0.06816564,0.18177502,-0.10224845,0.099976264,0.045443755,-0.011360939
POINT (-58.967005 -2.651613),C60L63,CORTE SELETIVO,2024,0.11369287,-0.023093864,0.10303416,-0.03197612,-0.06750514,-0.012435158,-0.047964178,0.05151708,-0.09948126,0.11191642,0.055069983,0.065728694,-0.039081927,-0.06217579,0.04618773,0.10481062,-0.01776451,0.145669,-0.12079868,0.08526965,0.01598806,0.03730547,0.03552902,-0.16698639,0.07105804,0.078163855,-0.19540963,0.16876286,0.021317413,-0.0870461,-0.03730547,0.021317413,-0.078163855,-0.042634826,0.0799403,-0.053293534,0.0053293533,-0.1740922,-0.040858373,-0.20251542,0.12257513,-0.15632771,0.03730547,0.12790447,0.024870316,0.081716746,0.03552902,-0.065728694,0.15632771,-0.12079868,-0.081716746,0.047964178,-0.12968093,-0.065728694,0.0053293533,0.14033964,-0.039081927,-0.012435158,0.12257513,-0.0017764511,0.019540964,-0.0017764511,0.13856319,0.15099835,0.05151708,-0.16343349,0.081716746,-0.044411276,0.04618773,-0.014211609,0.04974063,-0.026646767,0.06217579,-0.03019967,-0.10658707,0.03197612,-0.06217579,0.053293534,0.1740922,0.10481062,0.07638739,-0.05151708,-0.22560929,-0.13323383,0.10658707,0.11902223,-0.11369287,-0.09770481,0.039081927,0.053293534,-0.04974063,-0.040858373,0.03375257,-0.03019967,0.03197612,0.04618773,-0.12079868,-0.0053293533,0.13678673,-0.026646767,-0.11191642,0.03197612,0.04618773,-0.0017764511,-0.12790447,0.11902223,-0.04974063,0.03197612,0.08882255,-0.008882255,-0.03730547,0.0035529023,-0.008882255,-0.0870461,0.07105804,-0.09059901,-0.0071058045,0.065728694,-0.019540964,0.023093864,-0.15099835,-0.078163855,-0.09415191,-0.014211609,-0.1776451,0.09948126,-0.014211609,-0.01776451
POINT (-58.954544 -2.614141),C60L63,CORTE SELETIVO,2024,0.08070378,-0.11043676,0.05097081,0.14654109,0.025485406,0.06371351,0.031856757,-0.16353135,0.06796108,0.20175946,-0.031856757,0.053094596,-0.08070378,-0.03822811,-0.065837294,0.0021237838,-0.059465945,0.09981784,-0.2102546,0.09557027,0.053094596,0.065837294,0.0,-0.08707513,0.18264541,-0.029732972,-0.11256054,0.15716,-0.008495135,0.008495135,0.0063713514,-0.06371351,-0.048847027,-0.08495135,0.046723243,0.008495135,0.12105567,-0.11680811,0.05734216,-0.023361621,0.09557027,-0.26972052,-0.0042475676,0.023361621,-0.012742703,-0.05734216,0.036104325,-0.0021237838,0.012742703,-0.11256054,0.059465945,0.014866486,-0.09557027,0.046723243,0.16353135,-0.010618919,-0.12105567,0.019114055,0.1040654,0.008495135,0.014866486,0.031856757,0.053094596,0.15078865,0.046723243,0.15928379,0.08070378,0.008495135,0.04035189,-0.01699027,0.0063713514,-0.046723243,0.01699027,-0.036104325,-0.05521838,0.07008487,0.08282757,-0.0021237838,0.042475674,-0.18052162,-0.11893189,-0.046723243,-0.24635893,-0.12530324,0.08282757,-0.023361621,0.053094596,-0.010618919,0.036104325,-0.059465945,0.0021237838,-0.014866486,-0.008495135,0.008495135,0.019114055,0.036104325,-0.07433243,0.065837294,0.23149243,-0.036104325,-0.097694054,-0.05097081,-0.031856757,-0.036104325,0.16565514,0.1699027,-0.031856757,-0.03822811,0.05097081,0.021237837,0.08495135,-0.05097081,-0.12105567,-0.02760919,0.10194162,-0.012742703,-0.15716,0.012742703,-0.02760919,-0.08707513,-0.10194162,-0.11893189,-0.10194162,0.10618919,-0.053094596,0.07008487,0.06371351,0.010618919
POINT (-58.955431 -2.609882),C60L63,CORTE SELETIVO,2024,0.14372867,-0.14175978,0.13585313,0.1397909,0.001968886,0.00984443,0.08072432,-0.10435095,0.027564403,0.14175978,0.013782201,0.013782201,-0.064973235,-0.06891101,-0.035439946,0.06103546,-0.027564403,0.17916861,-0.13191536,-0.005906658,0.05315992,0.06891101,0.031502176,-0.06300435,0.12797758,0.015751088,-0.11813316,0.2087019,-0.017719973,-0.047253262,0.09056875,-0.064973235,-0.05906658,-0.06300435,0.03347106,-0.003937772,0.15751088,-0.15947977,-0.035439946,-0.08072432,0.072848774,-0.2500485,0.007875544,-0.017719973,-0.005906658,-0.017719973,-0.027564403,-0.02953329,0.007875544,-0.1811375,0.03937772,0.06694212,-0.114195384,0.037408832,0.15947977,-0.03937772,-0.14372867,0.021657744,0.12207092,0.015751088,-0.025595516,-0.055128805,0.06300435,0.16932419,0.015751088,0.09056875,0.06300435,0.051191032,0.10828872,-0.03937772,-0.023626631,-0.049222145,0.003937772,-0.07875544,0.031502176,0.03937772,0.09647541,0.03347106,0.1122265,-0.10435095,-0.037408832,-0.03937772,-0.23429742,-0.17326196,0.14569755,0.001968886,0.017719973,0.017719973,0.072848774,-0.023626631,-0.031502176,-0.05906658,0.06891101,-0.01968886,0.031502176,0.05315992,-0.09844429,0.06103546,0.17129308,-0.05906658,-0.045284376,0.017719973,-0.06300435,-0.05315992,0.06891101,0.15947977,-0.02953329,0.015751088,0.074817665,0.031502176,0.051191032,-0.001968886,-0.10041318,-0.049222145,0.1260087,-0.05906658,-0.11616427,0.015751088,-0.09056875,-0.041346606,-0.11813316,-0.17719974,-0.03937772,0.057097692,-0.057097692,0.102382064,0.07678655,0.051191032
POINT (-58.955066 -2.609535),C60L63,CORTE SELETIVO,2024,0.07499164,-0.11552765,0.07296484,0.14998329,0.058777228,0.032428816,0.06080403,-0.10134005,0.093232855,0.14592968,-0.022294814,0.04864322,-0.070938036,-0.046616428,0.010134006,0.008107204,-0.046616428,0.14795648,-0.14795648,0.01824121,-0.004053602,0.093232855,-0.056750428,-0.14998329,0.016214408,-0.040536024,-0.14187607,0.14390288,-0.022294814,-0.03648242,0.093232855,-0.089179255,-0.07701844,-0.09728644,0.11958126,-0.040536024,0.11552765,-0.058777228,0.008107204,-0.044589628,0.058777228,-0.22902852,-0.06080403,0.044589628,0.04864322,-0.022294814,0.026348412,0.020268012,-0.058777228,-0.113500856,-0.012160805,0.10742045,-0.070938036,0.07701844,0.23510891,-0.09120605,-0.06283083,-0.03445562,0.093232855,0.042562824,0.022294814,-0.056750428,0.050670024,0.12363486,0.04864322,0.15809049,0.08512565,0.06485763,0.08512565,-0.030402016,-0.026348412,-0.022294814,-0.012160805,-0.042562824,-0.04864322,0.12566166,0.093232855,0.066884436,0.070938036,-0.1702513,-0.10134005,0.0060804025,-0.25740373,-0.15201007,0.117554456,-0.08107205,0.09525965,0.040536024,-0.008107204,-0.052696824,-0.02432161,-0.056750428,0.04864322,-0.012160805,-0.03850922,0.056750428,-0.058777228,0.052696824,0.1844389,-0.07296484,-0.07701844,-0.13376887,-0.03445562,-0.09525965,0.09120605,0.19659969,-0.016214408,-0.014187607,0.07499164,0.044589628,0.07701844,0.004053602,-0.11552765,0.026348412,0.10742045,-0.054723624,-0.12363486,0.046616428,-0.09120605,-0.040536024,-0.058777228,-0.13782248,-0.07701844,0.099313244,-0.028375214,0.020268012,0.010134006,0.026348412
POINT (-58.958284 -2.60828),C60L63,CORTE SELETIVO,2024,0.013087039,-0.061696038,0.11217462,0.09908758,0.04673942,-0.014956616,0.013087039,-0.08039181,0.028043656,0.13460954,0.031782806,-0.059826463,-0.08787012,-0.10282674,-0.016826192,0.041130695,-0.048609,0.11217462,-0.15704446,-0.07852223,0.07478308,0.08226139,0.06917435,-0.061696038,0.072913505,0.016826192,-0.13087039,0.12900081,-0.009347885,-0.061696038,0.026174078,-0.020565348,-0.1215225,-0.06356561,0.08787012,0.014956616,0.14021827,-0.07665265,-0.08787012,-0.048609,0.08039181,-0.20565347,-0.013087039,-0.014956616,0.001869577,-0.0243045,-0.031782806,-0.07104392,0.050478578,-0.1701315,0.10469631,0.11591377,-0.07478308,0.022434924,0.097218,-0.06730477,-0.11778335,0.029913232,0.1140442,-0.011217462,-0.005608731,-0.06543519,0.0,0.11030504,0.1215225,0.016826192,0.031782806,-0.039261114,0.10282674,0.007478308,0.031782806,-0.016826192,0.048609,-0.057956886,0.028043656,0.009347885,0.04300027,0.089739695,0.07478308,-0.12713122,-0.05608731,-0.095348425,-0.23743626,-0.22621882,0.1215225,-0.10469631,0.08226139,-0.016826192,0.08039181,-0.048609,0.022434924,-0.020565348,0.06356561,-0.057956886,-0.03552196,0.057956886,-0.106565885,-0.016826192,0.21313177,-0.11965293,-0.07665265,-0.03552196,-0.07852223,-0.100957155,-0.04673942,0.22621882,-0.009347885,0.06356561,0.11965293,0.005608731,0.044869848,-0.033652384,-0.09160927,-0.1140442,0.05421773,0.007478308,-0.10843546,0.07478308,-0.04300027,-0.07852223,-0.17574024,-0.13460954,-0.09347884,0.095348425,-0.11030504,0.11965293,0.106565885,0.06917435
POINT (-58.949896 -2.59844),C60L63,CORTE SELETIVO,2024,-0.012735043,-0.087326005,0.12735043,0.12735043,0.034566544,-0.06913309,0.040024422,-0.049120877,0.036385838,0.12553114,0.032747254,0.0018192919,-0.06367522,-0.08186813,0.0018192919,-0.047301587,-0.07641026,0.12735043,-0.14918192,-0.03820513,0.056398045,0.090964586,0.05821734,-0.021831501,0.11279609,-0.0072771674,-0.1109768,0.17101343,0.0,-0.06913309,0.02910867,-0.09278388,-0.06003663,0.016373627,0.061855923,0.014554335,0.13826618,-0.12007326,0.016373627,-0.083687425,0.041843712,-0.22923078,0.020012211,0.0018192919,0.020012211,0.010915751,-0.018192919,0.012735043,0.1109768,-0.14190477,0.080048844,0.098241754,-0.10915751,0.06913309,0.1564591,-0.0018192919,-0.09460317,-0.020012211,0.14008547,0.045482293,0.06913309,0.034566544,0.020012211,0.11825396,0.06549451,0.06549451,0.06913309,-0.025470085,0.12735043,0.025470085,-0.0072771674,-0.0018192919,0.036385838,-0.043663003,-0.012735043,0.06549451,0.072771676,0.021831501,0.098241754,-0.12371185,-0.06549451,-0.085506715,-0.22923078,-0.14190477,0.19648351,-0.12371185,0.07641026,-0.045482293,0.05275946,-0.05275946,0.012735043,0.05821734,0.021831501,-0.08186813,-0.010915751,0.02910867,-0.1346276,-0.02910867,0.23105006,-0.098241754,-0.054578755,-0.020012211,-0.10733822,-0.09278388,0.045482293,0.23105006,-0.089145295,0.06367522,0.087326005,0.014554335,0.041843712,-0.036385838,-0.07641026,-0.018192919,0.06367522,0.0036385837,-0.10733822,0.032747254,-0.05275946,-0.13644688,-0.14008547,-0.09278388,-0.1109768,0.10915751,-0.07822955,0.14372405,0.020012211,0.054578755
POINT (-58.960349 -2.596922),C60L63,CORTE SELETIVO,2024,0.022154162,-0.0034083324,0.15167078,0.08350415,0.08350415,-0.008520831,-0.025562495,-0.086912476,-0.008520831,0.11929163,0.07839165,-0.061349984,-0.030674992,-0.13292496,0.042604156,0.10395414,-0.05282915,0.064758316,-0.08520831,-0.09543331,0.056237485,0.056237485,0.10224998,-0.023858327,0.042604156,0.0,-0.1567833,0.1721208,-0.037491657,-0.069870815,0.015337496,-0.11758747,-0.05282915,-0.07157498,0.1158833,0.025562495,0.13292496,-0.12440413,-0.07498331,-0.059645817,0.025562495,-0.17382495,-0.0068166647,0.020449994,0.018745828,0.03578749,-0.08179998,-0.032379158,0.069870815,-0.15167078,0.11929163,0.12440413,-0.1005458,0.07498331,0.1670083,-0.044308323,-0.109066635,-0.064758316,0.07498331,-0.025562495,0.011929164,-0.010224997,0.05282915,0.13803746,0.12781246,-0.008520831,-0.017041663,-0.017041663,0.092024975,-0.013633329,0.008520831,0.05282915,0.025562495,-0.044308323,0.008520831,0.0068166647,0.020449994,0.086912476,0.06305415,-0.08520831,0.0,-0.028970825,-0.2164291,-0.13803746,0.11929163,-0.06816665,0.14485413,-0.018745828,0.08861665,-0.07498331,0.042604156,0.0017041662,0.06305415,-0.059645817,0.020449994,0.1056583,-0.1005458,-0.042604156,0.17041662,-0.17382495,-0.09713747,-0.08179998,-0.14655828,-0.1567833,-0.054533318,0.1567833,-0.034083325,0.09713747,0.092024975,0.05794165,0.044308323,-0.0034083324,-0.015337496,-0.10395414,-0.0034083324,0.010224997,0.017041663,-0.046012487,-0.05794165,-0.07327914,-0.17893745,-0.19257079,-0.022154162,0.109066635,-0.109066635,0.15848745,0.1056583,0.0
POINT (-58.958802 -2.593854),C60L63,CORTE SELETIVO,2024,0.0860309,0.013235522,0.024265124,0.20956245,0.04191249,0.019853283,-0.0022059204,-0.03750065,0.09485457,0.16985586,0.066177614,0.06838353,-0.022059204,-0.09926641,0.022059204,0.044118408,-0.1191197,0.09264866,-0.18970914,-0.030882886,0.08161906,0.114707865,-0.0022059204,-0.066177614,0.14779666,-0.057353932,-0.1411789,0.1610322,-0.022059204,-0.028676966,0.022059204,-0.017647363,-0.06838353,-0.044118408,0.05955985,-0.030882886,0.10147234,-0.08161906,0.08382498,-0.008823682,0.035294726,-0.2801519,-0.022059204,0.004411841,0.04632433,0.035294726,0.017647363,-0.035294726,0.072795376,-0.048530247,0.066177614,0.05955985,-0.06838353,0.14338483,0.1522085,0.1191197,-0.05955985,0.017647363,0.12573746,-0.033088807,-0.011029602,-0.06176577,0.103678256,0.16323812,0.06397169,0.110296026,0.0,-0.04632433,0.044118408,0.017647363,-0.026471045,0.017647363,0.10588418,0.044118408,-0.022059204,0.008823682,0.0750013,0.011029602,0.066177614,-0.08382498,-0.138973,-0.05955985,-0.19191508,-0.16544403,0.11250194,-0.039706565,0.11250194,-0.030882886,0.0860309,-0.09264866,-0.03750065,0.0022059204,0.013235522,-0.03750065,0.0022059204,-0.08161906,-0.07941313,-0.044118408,0.16985586,-0.030882886,-0.066177614,-0.026471045,-0.09485457,-0.10147234,0.04191249,0.22059205,0.022059204,-0.004411841,0.06838353,-0.019853283,0.108090095,0.019853283,-0.033088807,0.04632433,0.05073617,0.015441443,-0.10147234,-0.077207215,-0.05955985,-0.12794338,-0.1301493,-0.1830914,-0.09044275,0.1500026,0.006617761,0.114707865,0.05955985,0.057353932
POINT (-58.953992 -2.592995),C60L63,CORTE SELETIVO,2024,0.13239145,-0.17996962,0.13652869,0.09308774,-0.018617548,-0.006205849,0.057921253,-0.06826434,-0.006205849,0.151009,0.039303713,0.0,-0.07033296,-0.097224966,-0.072401576,-0.04757818,-0.101362206,0.14480315,-0.14480315,0.053784028,0.04964679,0.031029245,0.04137233,-0.06826434,0.20479302,0.04137233,-0.0765388,0.21513611,0.010343082,-0.09101912,0.024823396,-0.11791113,-0.09101912,-0.04757818,0.0,-0.012411698,0.09929358,-0.1385973,-0.028960627,-0.07033296,0.08895051,-0.22547917,0.004137233,-0.018617548,-0.006205849,-0.010343082,0.020686164,0.0,0.031029245,-0.1261856,0.051715408,0.08688189,-0.12204836,-0.008274466,0.10549943,-0.07033296,-0.12204836,0.018617548,0.12204836,-0.0020686164,0.028960627,-0.0020686164,0.097224966,0.15514623,0.043440945,0.053784028,0.08688189,0.057921253,0.103430815,-0.0020686164,0.0,-0.04137233,0.018617548,-0.09929358,0.004137233,-0.008274466,0.09929358,0.0,0.08274466,-0.09929358,-0.09515636,-0.07447019,-0.2627143,-0.109636664,0.13652869,-0.03516648,-0.039303713,-0.004137233,0.026892014,-0.006205849,0.006205849,-0.039303713,0.04964679,-0.053784028,0.08274466,0.059989873,-0.14066592,0.097224966,0.19858716,-0.014480313,-0.037235096,0.026892014,-0.03516648,0.028960627,0.072401576,0.15721485,-0.072401576,0.059989873,0.07033296,0.037235096,0.059989873,-0.051715408,-0.04550956,-0.037235096,0.17583239,-0.04757818,-0.14273453,0.11791113,-0.09515636,-0.057921253,-0.09101912,-0.1137739,-0.1261856,-0.014480313,-0.08688189,0.053784028,0.016548932,-0.02275478
POINT (-58.953601 -2.592934),C60L63,CORTE SELETIVO,2024,0.10534594,-0.096185416,0.13511762,0.19237083,0.048092708,-0.032061808,-0.022901293,-0.0938953,0.05267297,0.15114853,0.0068703876,0.10076568,-0.10534594,-0.0068703876,0.0,0.0,-0.13053736,0.12137684,-0.2038215,0.009160517,0.059543356,0.045802586,0.018321034,-0.059543356,0.1259571,-0.022901293,-0.11679658,0.18321034,-0.0068703876,-0.12366697,-0.073284134,-0.082444645,-0.068703875,-0.045802586,0.08473478,0.043512456,0.15114853,-0.14198801,0.05267297,0.0,0.070994005,-0.2908464,0.0022901292,0.02519142,0.034351937,0.0045802584,0.045802586,0.009160517,0.041222323,-0.12366697,0.066413745,-0.0022901292,-0.10305581,0.061833486,0.16717944,0.036642067,-0.096185416,-0.02748155,0.17404982,0.020611161,0.08473478,0.045802586,0.080154516,0.08931504,0.082444645,0.16488929,0.041222323,-0.0045802584,0.061833486,-0.02519142,-0.032061808,0.018321034,0.073284134,-0.08702491,0.0,0.045802586,0.0068703876,-0.018321034,0.0938953,-0.13969788,-0.13969788,-0.0045802584,-0.17863008,-0.11221633,0.13282749,-0.10305581,0.064123616,0.0022901292,0.05725323,-0.059543356,0.009160517,-0.05038284,0.022901293,-0.013740775,0.020611161,0.05725323,-0.011450646,-0.020611161,0.16946957,-0.068703875,-0.09847555,-0.02519142,-0.05725323,-0.05267297,0.10763607,0.13053736,-0.08473478,0.038932193,-0.0022901292,0.0045802584,0.11450646,0.0068703876,-0.045802586,-0.009160517,0.08702491,-0.0045802584,-0.15343866,-0.0549631,-0.10305581,-0.034351937,-0.05725323,-0.16259918,-0.0068703876,0.11450646,-0.011450646,0.11908671,0.05038284,-0.038932193
POINT (-58.948344 -2.587762),C60L63,CORTE SELETIVO,2024,0.20610031,-0.056782745,0.08832871,0.1009471,-0.03154597,-0.03154597,-0.05888581,0.029442905,0.027339838,0.039958227,0.04626742,0.1009471,-0.077813394,-0.111462414,0.054679677,0.107256286,-0.09884404,0.09674097,-0.12197775,-0.014721452,0.14511146,0.05888581,0.05888581,-0.037855163,0.17034823,0.06729807,-0.079916455,0.22082177,0.0,-0.05888581,0.0357521,-0.016824517,-0.11356549,0.048370484,-0.033649035,-0.037855163,0.05047355,-0.17876048,-0.04626742,-0.15142065,0.08832871,-0.19348194,-0.021030646,0.04626742,-0.056782745,0.054679677,0.09253484,-0.037855163,0.077813394,-0.1009471,0.03154597,0.09253484,-0.10305016,0.012618387,0.06729807,0.13249306,-0.08622565,0.039958227,0.22082177,-0.025236774,-0.044164356,-0.0063091936,0.13459614,0.11356549,0.03154597,-0.02313371,0.05888581,0.010515323,0.107256286,0.033649035,0.025236774,-0.060988873,0.09674097,-0.039958227,0.07360726,-0.05047355,0.0357521,0.06309194,0.09043178,-0.029442905,-0.13249306,-0.08832871,-0.20820339,-0.11356549,0.17665742,-0.0357521,0.021030646,-0.05888581,0.05047355,-0.010515323,-0.079916455,-0.039958227,0.08412258,-0.0021030647,0.077813394,0.0021030647,-0.04206129,0.07571033,0.13880226,0.048370484,-0.060988873,0.079916455,0.0357521,0.054679677,-0.0042061293,0.2670892,-0.010515323,0.014721452,0.1009471,0.025236774,-0.008412259,-0.027339838,0.021030646,-0.037855163,0.09884404,-0.052576613,-0.111462414,0.11777162,-0.052576613,-0.077813394,-0.09043178,-0.1430084,-0.016824517,-0.029442905,-0.08412258,0.09253484,0.10305016,0.06309194
POINT (-58.953802 -2.586544),C60L63,CORTE SELETIVO,2024,0.042641733,-0.11371128,0.10152793,0.1076196,0.054825082,0.042641733,0.07106955,-0.060916755,0.052794524,0.1421391,0.030458378,0.0101527935,-0.08731402,-0.15026134,0.05685564,0.038580615,-0.020305587,0.12386407,-0.14010854,-0.038580615,0.07513067,0.09746681,0.08731402,-0.046702847,0.06497788,0.0101527935,-0.09949737,0.10558905,0.01421391,-0.042641733,0.07513067,-0.109650165,-0.04467229,-0.052794524,0.16447525,-0.073100105,0.11371128,-0.058886196,-0.050763965,-0.13807799,0.0060916757,-0.20102529,-0.040611174,0.018275026,0.08122235,0.020305587,-0.0060916757,0.08122235,0.058886196,-0.12995575,0.046702847,0.14620021,-0.11777239,-0.0101527935,0.1421391,-0.09746681,-0.1076196,-0.08122235,0.07919178,-0.024366703,-0.038580615,-0.04467229,0.09543625,0.10355849,0.022336146,0.09746681,0.0060916757,0.0060916757,0.1421391,-0.018275026,0.052794524,0.026397262,0.093405694,-0.03248894,-0.024366703,0.048733406,0.1076196,0.07513067,0.042641733,-0.093405694,-0.052794524,-0.05685564,-0.25788096,-0.23554479,0.15838356,-0.08934458,0.13604742,0.02842782,0.03248894,0.01624447,0.03248894,0.008122235,0.046702847,-0.054825082,-0.0101527935,0.058886196,-0.11168072,-0.01421391,0.16041413,-0.10558905,-0.067008436,-0.06497788,-0.07716123,-0.073100105,0.069038995,0.2294531,-0.038580615,0.048733406,0.13401687,0.0020305587,0.069038995,0.036550052,-0.05685564,-0.07106955,0.10152793,-0.0020305587,-0.08122235,0.07716123,-0.073100105,-0.07919178,-0.08731402,-0.10355849,-0.07513067,0.069038995,-0.12386407,0.0832529,0.012183351,0.040611174
POINT (-58.947474 -2.584685),C60L63,CORTE SELETIVO,2024,0.05994659,0.031083416,0.1509766,0.033303663,0.0022202441,0.044404883,-0.051065613,0.008880977,-0.088809766,0.15985757,0.044404883,0.051065613,-0.066607326,-0.066607326,0.035523906,0.11545269,0.013321464,0.10879196,-0.055506103,0.057726346,0.0022202441,0.035523906,0.111012205,-0.08214903,0.039964393,0.11545269,-0.14431587,0.12655391,0.057726346,-0.011101221,0.035523906,-0.033303663,-0.015541708,-0.03774415,0.12877415,-0.066607326,0.013321464,-0.11545269,-0.15985757,-0.1865005,0.06882757,-0.117672935,0.035523906,0.15319684,0.022202441,0.073268056,-0.044404883,-0.031083416,0.19316123,-0.10879196,-0.04884537,0.073268056,-0.11545269,-0.046625126,0.07770854,0.13099441,-0.04884537,-0.09325025,0.111012205,-0.079928786,0.073268056,-0.035523906,0.10435147,0.12877415,0.07770854,-0.111012205,0.022202441,-0.006660732,0.09103001,-0.028863173,0.035523906,0.019982196,0.10879196,-0.053285856,-0.117672935,0.07770854,-0.073268056,0.16873856,0.14875636,0.022202441,0.062166832,-0.022202441,-0.281971,-0.15541708,0.06882757,0.08436928,-0.026642928,-0.10657171,0.051065613,0.015541708,-0.046625126,-0.031083416,0.04218464,0.0,0.062166832,0.024422685,-0.14875636,-0.008880977,0.1354349,-0.12211342,-0.0754883,-0.039964393,-0.008880977,-0.05994659,-0.1509766,0.13765514,0.017761953,0.053285856,0.10879196,0.031083416,-0.033303663,0.008880977,-0.033303663,-0.102131225,0.035523906,-0.04884537,-0.019982196,0.0044404883,0.011101221,-0.03774415,-0.124333665,-0.12655391,-0.13987537,0.019982196,-0.19982196,0.044404883,0.0044404883,0.013321464
POINT (-58.959335 -2.581692),C60L63,CORTE SELETIVO,2024,0.1963798,-0.10047339,0.15756054,0.09362293,-0.082205504,-0.022834862,-0.045669723,-0.050236695,-0.073071554,0.118741274,0.029685318,0.009133944,-0.10275687,-0.14385962,0.025118347,0.075355045,-0.041102752,0.10047339,-0.15071009,0.022834862,0.089055955,0.08448899,0.08677247,-0.1141743,0.12787522,-0.015984403,-0.13015871,0.14385962,0.011417431,-0.031968806,-0.006850458,-0.08677247,-0.13472567,0.018267889,0.073071554,-0.029685318,0.03425229,-0.12102476,-0.041102752,-0.12559174,0.08448899,-0.18952934,0.015984403,-0.036535777,0.009133944,-0.006850458,0.006850458,-0.002283486,0.03425229,-0.13929264,0.027401833,0.0981899,-0.13472567,-0.025118347,0.075355045,0.006850458,-0.10732384,0.015984403,0.12559174,-0.013700916,0.002283486,-0.015984403,0.10504036,0.10960733,0.082205504,0.043386236,0.013700916,0.004566972,0.10275687,0.009133944,0.043386236,-0.05252018,0.05252018,-0.045669723,-0.025118347,0.015984403,0.066221096,0.089055955,0.06393761,-0.06850458,-0.05708715,-0.08677247,-0.29000273,-0.21008071,0.13015871,-0.025118347,0.022834862,-0.041102752,0.038819265,0.031968806,-0.059370637,-0.0981899,0.047953207,-0.10275687,0.06850458,0.07763853,-0.1141743,0.06393761,0.2283486,0.041102752,-0.022834862,-0.020551376,-0.025118347,0.002283486,-0.009133944,0.12330824,-0.031968806,0.06393761,0.08677247,0.03425229,-0.013700916,-0.011417431,-0.047953207,-0.10504036,0.1141743,-0.082205504,-0.16441101,0.13929264,-0.11645779,-0.022834862,-0.082205504,-0.18724586,-0.036535777,0.009133944,-0.08677247,0.03425229,0.09133945,0.002283486
