geometry,tile,year,label,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
POINT (-58.95881263226711 -2.5836895044203616),C60L63,2024,CORTE SELETIVO,-0.03844675124951941,-0.012056901191849288,-0.029773164167627833,-0.14173010380622836,-0.024605920799692427,0.05911572472126105,-0.0271280276816609,0.06698961937716265,-0.0271280276816609,0.08421376393694734,0.16633602460592078,0.07535563244905807,0.0015378700499807767,-0.07111111111111111,-0.003936947327950788,-0.11909265667051133,-0.10340638216070744,-0.012056901191849288,0.11374086889657825,-0.044844290657439445,0.08882737408688965,0.07535563244905807,0.24415224913494812,0.2599000384467512,0.07535563244905807,0.09842368319876971,0.1929104190695886,0.0005536332179930795,0.003014225297962322,-0.03254133025759323,0.14173010380622836,-0.16000000000000003,-0.16000000000000003,-0.06698961937716265,-0.15378700499807765,-0.07111111111111111,-0.17279507881584008,-0.0629911572472126,-0.2288965782391388,0.0629911572472126,-0.07972318339100345,0.1929104190695886,0.15378700499807765,-0.05911572472126105,0.16000000000000003,-0.010396001537870049,-0.13016532103037293,-0.044844290657439445,-0.05911572472126105,-0.08882737408688965,0.2519646289888504,0.0629911572472126,0.007443291041906958,0.15378700499807765,0.11909265667051133,0.17937716262975778,0.2069357939254133,0.029773164167627833,0.3014225297962323,-0.0271280276816609,0.16000000000000003,-0.16000000000000003,0.13588619761630144,-0.1085121107266436
POINT (-58.95854313768188 -2.5836895044203616),C60L63,2024,CORTE SELETIVO,-0.05173394848135333,-0.029773164167627833,-0.07111111111111111,-0.14173010380622836,-0.03543252595155709,-0.041584006151480196,-0.05173394848135333,0.05536332179930796,-0.05536332179930796,0.12456747404844293,0.13016532103037293,0.09842368319876971,-0.003014225297962322,-0.10340638216070744,-0.024605920799692427,-0.14769703960015382,-0.14173010380622836,0.010396001537870049,0.12456747404844293,-0.041584006151480196,0.11374086889657825,0.06698961937716265,0.2679584775086506,0.29287197231833906,0.09356401384083046,0.08421376393694734,0.17937716262975778,-0.024605920799692427,0.007443291041906958,-0.05911572472126105,0.17279507881584008,-0.186082276047674,-0.16633602460592078,-0.07972318339100345,-0.16633602460592078,-0.07972318339100345,-0.14173010380622836,-0.07535563244905807,-0.1929104190695886,0.044844290657439445,-0.05536332179930796,0.21413302575932336,0.14173010380622836,-0.05536332179930796,0.14769703960015382,-0.0271280276816609,-0.14173010380622836,-0.03254133025759323,-0.03844675124951941,-0.05536332179930796,0.2519646289888504,0.06698961937716265,0.04822760476739715,0.16633602460592078,0.06698961937716265,0.17937716262975778,0.17937716262975778,0.003014225297962322,0.2599000384467512,-0.041584006151480196,0.16000000000000003,-0.16633602460592078,0.09842368319876971,-0.07111111111111111
POINT (-58.96312454563088 -2.5804555693975315),C60L63,2024,CORTE SELETIVO,-0.07111111111111111,-0.03254133025759323,-0.09842368319876971,-0.13588619761630144,-0.03844675124951941,-0.08421376393694734,-0.08421376393694734,0.0629911572472126,-0.010396001537870049,0.13016532103037293,0.07972318339100345,0.1085121107266436,0.000984236831987697,-0.08882737408688965,-0.03254133025759323,-0.12456747404844293,-0.14173010380622836,-0.006151480199923107,0.09356401384083046,-0.07972318339100345,0.13588619761630144,0.05536332179930796,0.2364628988850442,0.31009611687812383,0.12456747404844293,0.041584006151480196,0.1929104190695886,-0.01574778931180315,0.006151480199923107,-0.09842368319876971,0.2069357939254133,-0.21413302575932336,-0.186082276047674,-0.09356401384083046,-0.16633602460592078,-0.0629911572472126,-0.12456747404844293,-0.008858131487889272,-0.16633602460592078,0.06698961937716265,-0.0271280276816609,0.2288965782391388,0.16000000000000003,-0.044844290657439445,0.15378700499807765,-0.041584006151480196,-0.14769703960015382,0.017777777777777778,-0.044844290657439445,-0.0271280276816609,0.2599000384467512,0.06698961937716265,0.09842368319876971,0.13016532103037293,0.0629911572472126,0.22145328719723184,0.13588619761630144,-0.003014225297962322,0.1929104190695886,-0.0271280276816609,0.16633602460592078,-0.16000000000000003,0.07972318339100345,-0.0271280276816609
POINT (-58.96276521951724 -2.5754250038064623),C60L63,2024,CORTE SELETIVO,-0.08421376393694734,-0.024605920799692427,-0.05173394848135333,-0.11374086889657825,-0.04822760476739715,0.03844675124951941,-0.041584006151480196,0.06698961937716265,-0.06698961937716265,0.1085121107266436,0.06698961937716265,0.13016532103037293,-0.029773164167627833,-0.08421376393694734,-0.06698961937716265,-0.16633602460592078,-0.17279507881584008,0.03844675124951941,0.08421376393694734,0.06698961937716265,0.1085121107266436,0.11909265667051133,0.22145328719723184,0.3188927335640138,0.1085121107266436,0.05173394848135333,0.17279507881584008,-0.010396001537870049,-0.003936947327950788,-0.07111111111111111,0.17937716262975778,-0.16633602460592078,-0.09842368319876971,-0.0629911572472126,-0.1929104190695886,-0.017777777777777778,-0.11909265667051133,-0.11374086889657825,-0.2288965782391388,0.01384083044982699,-0.16000000000000003,0.22145328719723184,0.17279507881584008,-0.03844675124951941,0.08882737408688965,0.03254133025759323,-0.16000000000000003,-0.07535563244905807,-0.07972318339100345,-0.007443291041906958,0.22145328719723184,0.0629911572472126,0.05911572472126105,0.13016532103037293,0.10340638216070744,0.186082276047674,0.14769703960015382,0.012056901191849288,0.2679584775086506,-0.05173394848135333,0.10340638216070744,-0.15378700499807765,0.07972318339100345,-0.16000000000000003
POINT (-58.95962111602282 -2.5222447389865863),C60L63,2024,CORTE SELETIVO,-0.05911572472126105,0.012056901191849288,-0.08421376393694734,-0.09842368319876971,-0.019930795847750864,-0.06698961937716265,-0.05536332179930796,0.07535563244905807,-0.03844675124951941,0.14173010380622836,0.08882737408688965,0.14769703960015382,-0.006151480199923107,-0.13016532103037293,-0.0005536332179930795,-0.16000000000000003,-0.16000000000000003,-0.029773164167627833,0.07535563244905807,-0.024605920799692427,0.08882737408688965,0.03844675124951941,0.2599000384467512,0.3278123798539023,0.14769703960015382,0.0271280276816609,0.19986159169550174,-0.024605920799692427,-0.03844675124951941,-0.07111111111111111,0.22145328719723184,-0.1929104190695886,-0.1085121107266436,-0.10340638216070744,-0.16633602460592078,-0.03844675124951941,-0.10340638216070744,-0.07111111111111111,-0.21413302575932336,0.06698961937716265,-0.029773164167627833,0.2519646289888504,0.17279507881584008,-0.05173394848135333,0.17279507881584008,-0.019930795847750864,-0.15378700499807765,-0.05173394848135333,-0.000984236831987697,-0.01574778931180315,0.24415224913494812,0.05173394848135333,0.05911572472126105,0.15378700499807765,0.03543252595155709,0.1929104190695886,0.14769703960015382,-0.04822760476739715,0.19986159169550174,-0.04822760476739715,0.08882737408688965,-0.13588619761630144,0.05911572472126105,0.01384083044982699
POINT (-58.93132418457306 -2.7493388428120014),C60L63,2024,CORTE SELETIVO,-0.05911572472126105,0.008858131487889272,-0.044844290657439445,-0.11909265667051133,-0.003936947327950788,-0.05173394848135333,-0.0629911572472126,0.11909265667051133,-0.09356401384083046,0.10340638216070744,0.05536332179930796,0.16000000000000003,0.0015378700499807767,-0.08882737408688965,-0.0629911572472126,-0.17937716262975778,-0.1929104190695886,0.019930795847750864,0.044844290657439445,0.05536332179930796,0.0629911572472126,0.07535563244905807,0.19986159169550174,0.3188927335640138,0.13016532103037293,-0.05173394848135333,0.2069357939254133,0.017777777777777778,-0.07111111111111111,-0.13588619761630144,0.24415224913494812,-0.17279507881584008,-0.08421376393694734,-0.041584006151480196,-0.186082276047674,0.017777777777777778,-0.07111111111111111,-0.10340638216070744,-0.28444444444444444,0.044844290657439445,-0.08882737408688965,0.2288965782391388,0.22145328719723184,-0.044844290657439445,0.14173010380622836,0.07972318339100345,-0.17279507881584008,-0.08421376393694734,-0.06698961937716265,0.008858131487889272,0.186082276047674,0.044844290657439445,0.09842368319876971,0.08882737408688965,0.05536332179930796,0.1929104190695886,0.13016532103037293,-0.029773164167627833,0.186082276047674,0.003936947327950788,0.09842368319876971,-0.1085121107266436,0.05173394848135333,-0.09842368319876971
POINT (-58.913357878890665 -2.748889685169942),C60L63,2024,CORTE SELETIVO,-0.08882737408688965,0.01574778931180315,-0.08882737408688965,-0.11374086889657825,-0.029773164167627833,-0.05911572472126105,-0.03844675124951941,0.09356401384083046,-0.017777777777777778,0.06698961937716265,0.11374086889657825,0.10340638216070744,0.044844290657439445,-0.14173010380622836,0.010396001537870049,-0.16000000000000003,-0.15378700499807765,-0.0629911572472126,0.08882737408688965,-0.01574778931180315,0.07972318339100345,0.044844290657439445,0.22145328719723184,0.2761399461745483,0.08882737408688965,0.04822760476739715,0.2288965782391388,-0.0271280276816609,-0.01384083044982699,-0.06698961937716265,0.2069357939254133,-0.1929104190695886,-0.13588619761630144,-0.04822760476739715,-0.15378700499807765,-0.007443291041906958,-0.11374086889657825,-0.029773164167627833,-0.2364628988850442,0.07111111111111111,-0.01384083044982699,0.2761399461745483,0.16633602460592078,-0.03844675124951941,0.17279507881584008,-0.04822760476739715,-0.15378700499807765,-0.041584006151480196,-0.01574778931180315,-0.03254133025759323,0.2288965782391388,0.04822760476739715,0.05536332179930796,0.186082276047674,0.07111111111111111,0.21413302575932336,0.15378700499807765,-0.05173394848135333,0.2364628988850442,-0.022206843521722412,0.13016532103037293,-0.17937716262975778,0.08421376393694734,-0.004982698961937716
POINT (-58.91353754194749 -2.748710022113118),C60L63,2024,CORTE SELETIVO,-0.07111111111111111,0.05536332179930796,-0.07111111111111111,-0.13588619761630144,-0.029773164167627833,0.044844290657439445,-0.0005536332179930795,0.09842368319876971,-0.007443291041906958,0.03543252595155709,0.16633602460592078,0.08421376393694734,0.07972318339100345,-0.14769703960015382,0.03254133025759323,-0.14173010380622836,-0.15378700499807765,-0.07535563244905807,0.07111111111111111,0.004982698961937716,0.05173394848135333,0.044844290657439445,0.16633602460592078,0.24415224913494812,0.041584006151480196,0.08882737408688965,0.2519646289888504,-0.03254133025759323,-0.022206843521722412,-0.00024605920799692423,0.14769703960015382,-0.14769703960015382,-0.12456747404844293,-0.019930795847750864,-0.1929104190695886,0.01384083044982699,-0.12456747404844293,-0.05173394848135333,-0.2599000384467512,0.07535563244905807,-0.0271280276816609,0.2519646289888504,0.17279507881584008,-0.03543252595155709,0.16000000000000003,-0.01384083044982699,-0.13016532103037293,-0.07972318339100345,-0.044844290657439445,-0.08421376393694734,0.22145328719723184,0.010396001537870049,-0.000984236831987697,0.2069357939254133,0.09356401384083046,0.186082276047674,0.16000000000000003,-0.044844290657439445,0.31009611687812383,-0.03254133025759323,0.12456747404844293,-0.17937716262975778,0.14769703960015382,-0.07972318339100345
POINT (-58.9136273734759 -2.748710022113118),C60L63,2024,CORTE SELETIVO,-0.07111111111111111,0.05173394848135333,-0.044844290657439445,-0.13016532103037293,-0.041584006151480196,0.0629911572472126,0.000984236831987697,0.11374086889657825,-0.024605920799692427,0.041584006151480196,0.16000000000000003,0.08421376393694734,0.06698961937716265,-0.16000000000000003,0.05536332179930796,-0.16000000000000003,-0.13588619761630144,-0.08882737408688965,0.05536332179930796,0.029773164167627833,0.017777777777777778,0.0271280276816609,0.16633602460592078,0.2519646289888504,0.08882737408688965,0.08421376393694734,0.2599000384467512,-0.0629911572472126,-0.05173394848135333,0.010396001537870049,0.15378700499807765,-0.11374086889657825,-0.07972318339100345,-0.0271280276816609,-0.1929104190695886,0.029773164167627833,-0.11909265667051133,-0.09356401384083046,-0.3014225297962323,0.03844675124951941,-0.07535563244905807,0.2288965782391388,0.14173010380622836,-0.044844290657439445,0.16633602460592078,0.010396001537870049,-0.13016532103037293,-0.09842368319876971,-0.024605920799692427,-0.07972318339100345,0.2288965782391388,0.008858131487889272,-0.024605920799692427,0.16633602460592078,0.1085121107266436,0.16633602460592078,0.17937716262975778,-0.029773164167627833,0.31009611687812383,-0.05911572472126105,0.10340638216070744,-0.16633602460592078,0.1085121107266436,-0.08421376393694734
POINT (-58.91371720500431 -2.7486201905847056),C60L63,2024,CORTE SELETIVO,-0.07972318339100345,0.07111111111111111,-0.05911572472126105,-0.11374086889657825,-0.03543252595155709,0.05911572472126105,-0.017777777777777778,0.1085121107266436,-0.03543252595155709,0.041584006151480196,0.14769703960015382,0.1085121107266436,0.05911572472126105,-0.17937716262975778,0.05173394848135333,-0.17279507881584008,-0.14769703960015382,-0.0629911572472126,0.05911572472126105,0.06698961937716265,0.0271280276816609,0.03543252595155709,0.16633602460592078,0.2761399461745483,0.10340638216070744,0.07972318339100345,0.2599000384467512,-0.05536332179930796,-0.05911572472126105,-0.019930795847750864,0.17937716262975778,-0.1085121107266436,-0.05536332179930796,-0.019930795847750864,-0.17279507881584008,0.03844675124951941,-0.11909265667051133,-0.10340638216070744,-0.3014225297962323,0.017777777777777778,-0.09356401384083046,0.2288965782391388,0.14173010380622836,-0.029773164167627833,0.17937716262975778,0.022206843521722412,-0.13016532103037293,-0.11909265667051133,-0.017777777777777778,-0.0271280276816609,0.2069357939254133,-0.006151480199923107,-0.017777777777777778,0.17279507881584008,0.11909265667051133,0.16633602460592078,0.16000000000000003,-0.044844290657439445,0.28444444444444444,-0.08421376393694734,0.08882737408688965,-0.15378700499807765,0.08882737408688965,-0.09842368319876971
POINT (-58.9136273734759 -2.7479913698858223),C60L63,2024,CORTE SELETIVO,-0.09842368319876971,0.012056901191849288,-0.0629911572472126,-0.13588619761630144,-0.022206843521722412,-0.06698961937716265,-0.03254133025759323,0.11374086889657825,-0.05536332179930796,0.08421376393694734,0.06698961937716265,0.10340638216070744,0.03543252595155709,-0.16633602460592078,-0.03254133025759323,-0.19986159169550174,-0.1929104190695886,-0.002214532871972318,0.1085121107266436,0.03254133025759323,0.05911572472126105,0.09842368319876971,0.1929104190695886,0.3188927335640138,0.07972318339100345,0.03254133025759323,0.19986159169550174,-0.01574778931180315,-0.007443291041906958,-0.09842368319876971,0.21413302575932336,-0.21413302575932336,-0.11909265667051133,-0.041584006151480196,-0.17279507881584008,0.003014225297962322,-0.05173394848135333,-0.0629911572472126,-0.24415224913494812,0.012056901191849288,-0.06698961937716265,0.2599000384467512,0.17937716262975778,-0.0271280276816609,0.14173010380622836,0.003014225297962322,-0.2069357939254133,-0.07972318339100345,-0.01574778931180315,-0.017777777777777778,0.17937716262975778,0.07111111111111111,0.07111111111111111,0.16000000000000003,0.05536332179930796,0.19986159169550174,0.11909265667051133,-0.03844675124951941,0.22145328719723184,-0.017777777777777778,0.09842368319876971,-0.17279507881584008,0.0271280276816609,-0.06698961937716265
POINT (-58.938870032959656 -2.661932765667172),C60L63,2024,CORTE SELETIVO,-0.07111111111111111,0.01574778931180315,-0.029773164167627833,-0.17279507881584008,-0.041584006151480196,0.029773164167627833,-0.019930795847750864,0.05536332179930796,-0.03254133025759323,0.08882737408688965,0.14173010380622836,0.07972318339100345,0.029773164167627833,-0.11374086889657825,-0.002214532871972318,-0.09842368319876971,-0.14173010380622836,-0.024605920799692427,0.09842368319876971,-0.08421376393694734,0.07972318339100345,0.08882737408688965,0.2364628988850442,0.2599000384467512,0.08421376393694734,0.1085121107266436,0.21413302575932336,-0.010396001537870049,-0.022206843521722412,-0.010396001537870049,0.14769703960015382,-0.16000000000000003,-0.13016532103037293,-0.08882737408688965,-0.1929104190695886,-0.05536332179930796,-0.15378700499807765,-0.05173394848135333,-0.21413302575932336,0.07111111111111111,-0.044844290657439445,0.2069357939254133,0.15378700499807765,-0.05173394848135333,0.14769703960015382,0.010396001537870049,-0.11909265667051133,-0.003936947327950788,-0.05536332179930796,-0.11374086889657825,0.2599000384467512,0.05173394848135333,0.01384083044982699,0.16000000000000003,0.1085121107266436,0.13588619761630144,0.19986159169550174,-0.007443291041906958,0.29287197231833906,-0.06698961937716265,0.16633602460592078,-0.17937716262975778,0.14173010380622836,-0.07535563244905807
POINT (-58.902398432424405 -2.6574411892465744),C60L63,2024,CORTE SELETIVO,-0.0629911572472126,-0.019930795847750864,-0.05173394848135333,-0.13016532103037293,-0.05536332179930796,-0.07111111111111111,-0.029773164167627833,0.07535563244905807,-0.03844675124951941,0.1085121107266436,0.07972318339100345,0.13016532103037293,0.006151480199923107,-0.13588619761630144,-0.010396001537870049,-0.14769703960015382,-0.16633602460592078,-0.017777777777777778,0.11909265667051133,-0.044844290657439445,0.1085121107266436,0.07111111111111111,0.2761399461745483,0.3014225297962323,0.11374086889657825,0.03254133025759323,0.186082276047674,-0.024605920799692427,-0.0271280276816609,-0.044844290657439445,0.1929104190695886,-0.2069357939254133,-0.15378700499807765,-0.07972318339100345,-0.17279507881584008,-0.03543252595155709,-0.09356401384083046,-0.09356401384083046,-0.21413302575932336,0.0629911572472126,-0.05173394848135333,0.2519646289888504,0.12456747404844293,-0.06698961937716265,0.14173010380622836,-0.03254133025759323,-0.15378700499807765,-0.08421376393694734,-0.041584006151480196,-0.03543252595155709,0.2599000384467512,0.08882737408688965,0.0629911572472126,0.12456747404844293,0.03844675124951941,0.186082276047674,0.16000000000000003,0.01574778931180315,0.21413302575932336,-0.03844675124951941,0.11909265667051133,-0.17279507881584008,0.044844290657439445,-0.017777777777777778
POINT (-58.90212893783917 -2.6574411892465744),C60L63,2024,CORTE SELETIVO,-0.07535563244905807,-0.03844675124951941,-0.07111111111111111,-0.12456747404844293,-0.05173394848135333,-0.08421376393694734,-0.044844290657439445,0.05911572472126105,-0.0271280276816609,0.12456747404844293,0.07535563244905807,0.11909265667051133,-0.002214532871972318,-0.13016532103037293,-0.022206843521722412,-0.14173010380622836,-0.16000000000000003,-0.017777777777777778,0.11909265667051133,-0.05911572472126105,0.12456747404844293,0.06698961937716265,0.2679584775086506,0.3014225297962323,0.12456747404844293,0.03844675124951941,0.1929104190695886,-0.017777777777777778,-0.010396001537870049,-0.0629911572472126,0.2069357939254133,-0.22145328719723184,-0.16000000000000003,-0.08421376393694734,-0.16000000000000003,-0.04822760476739715,-0.10340638216070744,-0.05911572472126105,-0.19986159169550174,0.06698961937716265,-0.029773164167627833,0.2364628988850442,0.14173010380622836,-0.05536332179930796,0.13016532103037293,-0.04822760476739715,-0.15378700499807765,-0.04822760476739715,-0.044844290657439445,-0.019930795847750864,0.2599000384467512,0.08421376393694734,0.07535563244905807,0.14173010380622836,0.05173394848135333,0.19986159169550174,0.16633602460592078,0.017777777777777778,0.186082276047674,-0.029773164167627833,0.14173010380622836,-0.17279507881584008,0.041584006151480196,-0.0015378700499807767
POINT (-58.93635475016412 -2.6566327054908667),C60L63,2024,CORTE SELETIVO,-0.041584006151480196,0.0271280276816609,0.05536332179930796,-0.186082276047674,-0.05536332179930796,0.1929104190695886,0.04822760476739715,0.07972318339100345,-0.017777777777777778,0.029773164167627833,0.17279507881584008,0.05173394848135333,0.03543252595155709,-0.04822760476739715,0.007443291041906958,-0.05911572472126105,-0.07111111111111111,-0.000984236831987697,0.10340638216070744,-0.07972318339100345,0.029773164167627833,0.11374086889657825,0.14769703960015382,0.16000000000000003,-0.01384083044982699,0.16000000000000003,0.16000000000000003,0.022206843521722412,-0.01384083044982699,0.04822760476739715,0.06698961937716265,-0.09842368319876971,-0.08421376393694734,-0.0271280276816609,-0.16633602460592078,-0.0271280276816609,-0.186082276047674,-0.04822760476739715,-0.2761399461745483,0.05911572472126105,-0.07111111111111111,0.16633602460592078,0.16000000000000003,-0.03254133025759323,0.07111111111111111,0.017777777777777778,-0.14769703960015382,-0.019930795847750864,-0.05911572472126105,-0.13588619761630144,0.2288965782391388,0.05536332179930796,-0.0629911572472126,0.186082276047674,0.17279507881584008,0.16000000000000003,0.24415224913494812,0.0271280276816609,0.3839138792772011,0.000984236831987697,0.14769703960015382,-0.14769703960015382,0.186082276047674,-0.14769703960015382
POINT (-58.931953005271936 -2.651152982257738),C60L63,2024,CORTE SELETIVO,-0.05911572472126105,-0.024605920799692427,0.010396001537870049,-0.13016532103037293,-0.05911572472126105,0.0629911572472126,0.010396001537870049,0.0629911572472126,-0.029773164167627833,0.07535563244905807,0.1085121107266436,0.11374086889657825,0.007443291041906958,-0.13588619761630144,-0.017777777777777778,-0.13588619761630144,-0.13588619761630144,-6.151480199923106e-05,0.09842368319876971,-0.03844675124951941,0.05173394848135333,0.11909265667051133,0.2069357939254133,0.2679584775086506,0.05536332179930796,0.07972318339100345,0.186082276047674,-0.003936947327950788,-0.010396001537870049,-0.03254133025759323,0.13588619761630144,-0.186082276047674,-0.12456747404844293,-0.04822760476739715,-0.16000000000000003,-0.0271280276816609,-0.10340638216070744,-0.1085121107266436,-0.3014225297962323,0.03844675124951941,-0.07972318339100345,0.24415224913494812,0.15378700499807765,-0.04822760476739715,0.08882737408688965,-0.01574778931180315,-0.19986159169550174,-0.11909265667051133,-0.05173394848135333,-0.08421376393694734,0.22145328719723184,0.07535563244905807,0.019930795847750864,0.17937716262975778,0.08421376393694734,0.17279507881584008,0.2069357939254133,0.012056901191849288,0.3014225297962323,-0.022206843521722412,0.1085121107266436,-0.17937716262975778,0.07972318339100345,-0.08882737408688965
POINT (-58.93303098361288 -2.638127410638005),C60L63,2024,CORTE SELETIVO,-0.05536332179930796,0.010396001537870049,-0.04822760476739715,-0.15378700499807765,-0.006151480199923107,-0.05536332179930796,-0.029773164167627833,0.05911572472126105,-0.04822760476739715,0.1085121107266436,0.07111111111111111,0.13588619761630144,0.022206843521722412,-0.14769703960015382,-0.01574778931180315,-0.17279507881584008,-0.16633602460592078,-0.044844290657439445,0.08882737408688965,-0.024605920799692427,0.09356401384083046,0.08882737408688965,0.22145328719723184,0.3188927335640138,0.11374086889657825,0.022206843521722412,0.17937716262975778,-0.0005536332179930795,-0.0271280276816609,-0.06698961937716265,0.21413302575932336,-0.2288965782391388,-0.14173010380622836,-0.05911572472126105,-0.17937716262975778,-0.012056901191849288,-0.1085121107266436,-0.05173394848135333,-0.22145328719723184,0.05173394848135333,-0.041584006151480196,0.2519646289888504,0.17279507881584008,-0.06698961937716265,0.16000000000000003,-0.019930795847750864,-0.16633602460592078,-0.06698961937716265,-0.03543252595155709,-0.03844675124951941,0.24415224913494812,0.05911572472126105,0.07111111111111111,0.13588619761630144,0.0629911572472126,0.19986159169550174,0.16633602460592078,-0.007443291041906958,0.186082276047674,-0.041584006151480196,0.08882737408688965,-0.17937716262975778,0.04822760476739715,0.019930795847750864
POINT (-58.92512580911263 -2.6084830062620603),C60L63,2024,CORTE SELETIVO,-0.05911572472126105,0.006151480199923107,-0.008858131487889272,-0.16000000000000003,-0.024605920799692427,0.003936947327950788,-0.002214532871972318,0.11909265667051133,-0.09356401384083046,0.09842368319876971,0.041584006151480196,0.12456747404844293,-0.004982698961937716,-0.11374086889657825,-0.022206843521722412,-0.17937716262975778,-0.14769703960015382,0.01574778931180315,0.07535563244905807,0.0629911572472126,0.017777777777777778,0.08421376393694734,0.19986159169550174,0.2679584775086506,0.13588619761630144,0.044844290657439445,0.1929104190695886,-0.010396001537870049,-0.05173394848135333,-0.03254133025759323,0.19986159169550174,-0.14769703960015382,-0.07972318339100345,-0.0629911572472126,-0.186082276047674,0.006151480199923107,-0.08882737408688965,-0.15378700499807765,-0.3014225297962323,0.0629911572472126,-0.1085121107266436,0.22145328719723184,0.16000000000000003,-0.05173394848135333,0.09842368319876971,0.05536332179930796,-0.19986159169550174,-0.08882737408688965,-0.07972318339100345,-0.06698961937716265,0.2519646289888504,0.06698961937716265,0.05173394848135333,0.11374086889657825,0.08421376393694734,0.13588619761630144,0.19986159169550174,0.003936947327950788,0.2679584775086506,-0.017777777777777778,0.1085121107266436,-0.16000000000000003,0.002214532871972318,-0.10340638216070744
POINT (-58.925485135226275 -2.602284630801636),C60L63,2024,CORTE SELETIVO,-0.07972318339100345,-0.05173394848135333,-0.017777777777777778,-0.16633602460592078,-0.03543252595155709,-0.012056901191849288,-0.05911572472126105,0.041584006151480196,-0.002214532871972318,0.09842368319876971,0.09842368319876971,0.10340638216070744,0.03254133025759323,-0.11374086889657825,-0.05173394848135333,-0.11909265667051133,-0.15378700499807765,0.01574778931180315,0.07111111111111111,-0.07535563244905807,0.0629911572472126,0.14769703960015382,0.16000000000000003,0.2599000384467512,0.07535563244905807,0.024605920799692427,0.186082276047674,0.006151480199923107,0.022206843521722412,-0.024605920799692427,0.16633602460592078,-0.2069357939254133,-0.1929104190695886,-0.03543252595155709,-0.2519646289888504,-0.0629911572472126,-0.1085121107266436,-0.03254133025759323,-0.2069357939254133,0.09842368319876971,-0.04822760476739715,0.2519646289888504,0.21413302575932336,-0.05536332179930796,0.09842368319876971,0.019930795847750864,-0.16633602460592078,0.0271280276816609,-0.05536332179930796,-0.13588619761630144,0.2519646289888504,0.05536332179930796,0.07972318339100345,0.09842368319876971,0.05911572472126105,0.2069357939254133,0.17279507881584008,0.010396001537870049,0.2599000384467512,0.006151480199923107,0.12456747404844293,-0.16000000000000003,0.13016532103037293,-0.0629911572472126
POINT (-58.94129548422678 -2.602104967744812),C60L63,2024,CORTE SELETIVO,-0.07535563244905807,-0.04822760476739715,-0.03543252595155709,-0.15378700499807765,-0.044844290657439445,-0.006151480199923107,-0.04822760476739715,0.044844290657439445,-0.024605920799692427,0.1085121107266436,0.13016532103037293,0.11374086889657825,0.03844675124951941,-0.09842368319876971,-0.01384083044982699,-0.05536332179930796,-0.13588619761630144,-0.008858131487889272,0.07972318339100345,-0.09842368319876971,0.13016532103037293,0.0629911572472126,0.186082276047674,0.2679584775086506,0.05536332179930796,0.11374086889657825,0.19986159169550174,0.008858131487889272,6.151480199923106e-05,-0.007443291041906958,0.09842368319876971,-0.17937716262975778,-0.19986159169550174,-0.07535563244905807,-0.2069357939254133,-0.08882737408688965,-0.15378700499807765,-0.05536332179930796,-0.16633602460592078,0.10340638216070744,-0.044844290657439445,0.22145328719723184,0.16633602460592078,-0.05173394848135333,0.11909265667051133,0.017777777777777778,-0.1085121107266436,0.024605920799692427,-0.05911572472126105,-0.12456747404844293,0.2679584775086506,0.03844675124951941,0.03254133025759323,0.14769703960015382,0.09356401384083046,0.1929104190695886,0.22145328719723184,0.006151480199923107,0.2599000384467512,-0.03543252595155709,0.186082276047674,-0.16633602460592078,0.16000000000000003,-0.1085121107266436
POINT (-58.94129548422678 -2.601835473159576),C60L63,2024,CORTE SELETIVO,-0.07972318339100345,-0.029773164167627833,-0.07972318339100345,-0.12456747404844293,-0.041584006151480196,-0.09842368319876971,-0.05911572472126105,0.05536332179930796,-0.06698961937716265,0.14173010380622836,0.06698961937716265,0.1085121107266436,-0.0005536332179930795,-0.11909265667051133,-0.03844675124951941,-0.14769703960015382,-0.16000000000000003,-0.0271280276816609,0.12456747404844293,-0.05536332179930796,0.11374086889657825,0.044844290657439445,0.28444444444444444,0.31009611687812383,0.11909265667051133,0.08882737408688965,0.17937716262975778,-0.03844675124951941,-0.012056901191849288,-0.10340638216070744,0.2069357939254133,-0.1929104190695886,-0.16000000000000003,-0.11374086889657825,-0.13588619761630144,-0.05173394848135333,-0.09842368319876971,-0.05911572472126105,-0.186082276047674,0.05173394848135333,-0.03254133025759323,0.21413302575932336,0.13016532103037293,-0.05911572472126105,0.14769703960015382,-0.03844675124951941,-0.17279507881584008,-0.01384083044982699,-0.044844290657439445,-0.029773164167627833,0.24415224913494812,0.09842368319876971,0.07535563244905807,0.16633602460592078,0.05173394848135333,0.17279507881584008,0.17937716262975778,0.003936947327950788,0.186082276047674,-0.05173394848135333,0.14769703960015382,-0.17279507881584008,0.01574778931180315,-0.012056901191849288
